custom_id,error,model,Q1,Q2,Q3,Q4,in_actual
samples_table_GSE115456.csv,,o4-mini-2025-04-16,"No | evidence: Dataset describes gene expression in NSCLC cell lines (H1975, 2106T) under various treatments; no patient survival time or status. | justification: In vitro cell line profiles without any patient-specific survival or follow-up data.","No | stage i evidence: None—no patient samples or staging information. | act evidence: None—no adjuvant chemotherapy annotation for patients. | justification: Study uses cell lines, not patient cohorts, so neither stage I composition nor ACT annotation applies.",meets survival criterion: No | meets stage or act criterion: No | justification: Lacks both required patient survival data and the sample composition or ACT annotation criteria.,No,False
samples_table_GSE23066.csv,,o4-mini-2025-04-16,No | evidence: Summary and sample table list MSC/fibroblast samples; no survival times or status fields present | justification: Dataset describes gene expression of cells derived from NSCLC and normal tissue; lacks any patient survival or follow-up data,No | stage i evidence: Not reported | act evidence: Not reported | justification: No clinical stage annotations or adjuvant chemotherapy status provided; sample metadata limited to cell type and patient ID,meets survival criterion: No | meets stage or act criterion: No | justification: Fails to provide both required patient-level survival data and stage I/ACT annotations,No,False
samples_table_GSE136933.csv,,o4-mini-2025-04-16,"No | evidence: No patient-specific survival time or status reported; dataset consists of NSCLC cell line treatments. | justification: In vitro transcriptome study with A549/H1975 cell lines, not clinical patient data.","No | stage i evidence: Not applicable (no patients or staging information). | act evidence: No adjuvant chemotherapy annotations; treatment refers to Pirfenidone in cell culture. | justification: Dataset is an in vitro experiment, not a clinical cohort.",meets survival criterion: No | meets stage or act criterion: No | justification: Lacks both survival data and clinical stage or ACT annotations; not suitable for clinical meta-analysis.,No,False
samples_table_GSE32989.csv,,o4-mini-2025-04-16,No | evidence: Dataset consists exclusively of NSCLC cell lines with no patient survival or follow-up data. | justification: Cell line expression profiling lacks patient-level survival time/status information.,No | stage i evidence: Not applicable – no patient clinical staging available. | act evidence: Not applicable – no adjuvant chemotherapy annotation. | justification: Cell line dataset contains no clinical stage or treatment annotations.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria: no survival data and no stage I or ACT annotations.,No,False
samples_table_GSE49644.csv,,o4-mini-2025-04-16,"No | evidence: Dataset is gene expression profiling of NSCLC cell lines, with no patient survival time or status fields. | justification: Study uses cell lines (A549, HCC827, NCI-H358) before and after EMT induction, not patient samples.",No | stage i evidence: None—no clinical staging information provided for cell lines. | act evidence: None—no adjuvant chemotherapy annotation present. | justification: No patient-level metadata on stage or treatment; only cell line experimental conditions are described.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails both inclusion criteria: lacks patient survival data and has no stage I or ACT annotations.,No,False
samples_table_GSE222124.csv,,o4-mini-2025-04-16,"No | evidence: Dataset consists solely of NSCLC cell lines (Jurkat, THP1, KHYG-1) treated in vitro; no patient records or survival time/status provided. | justification: This is an in vitro cell‐line study with no clinical follow-up data.","No | stage i evidence: None—no patient stage annotations. | act evidence: None—no adjuvant chemotherapy annotations. | justification: The dataset contains only cell‐line experiments, not patient clinical characteristics.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria: no survival data and no stage I or ACT annotations.,No,False
samples_table_GSE77209.csv,,o4-mini-2025-04-16,"No | evidence: No fields for patient survival time or status; all entries are cell line or xenograft samples with treatment annotations. | justification: Dataset is preclinical (cell lines/xenografts) and does not report patient-specific OS, PFS, or RFS.","No | stage i evidence: No clinical staging information provided. | act evidence: Treatment annotations refer to in vitro/in vivo cycles of chemotherapy, not patient adjuvant therapy. | justification: No patient-stage data and chemotherapy cycles are experimental treatments, not documented adjuvant therapy in patients.",meets survival criterion: No | meets stage or act criterion: No | justification: Lacks patient survival data and clinical stage or adjuvant chemotherapy annotation; does not meet any inclusion criteria.,No,False
samples_table_GSE197109.csv,,o4-mini-2025-04-16,No | evidence: Dataset contains transcriptome profiles of NSCLC cell lines; no patient survival data provided | justification: Cell line study; no patient time-to-event or status data,"No | stage i evidence: Not applicable; cell lines, no staging information | act evidence: Not applicable; no adjuvant chemotherapy annotation | justification: Dataset is based on cell lines without clinical stage or treatment annotations","meets survival criterion: No | meets stage or act criterion: No | justification: Lacks patient-level survival and stage/ACT data, does not meet inclusion criteria",No,False
samples_table_GSE175601.csv,,o4-mini-2025-04-16,"No | evidence: No patient‐specific survival time or status fields described | justification: Only tissue samples grouped by bone metastasis status; no OS, PFS, or RFS data",No | stage i evidence: No staging information provided | act evidence: No adjuvant chemotherapy annotation present | justification: Dataset lacks both stage I composition and ACT labels,meets survival criterion: No | meets stage or act criterion: No | justification: Does not provide survival data nor meet stage I or ACT annotation requirements,No,False
samples_table_GSE209983.csv,,o4-mini-2025-04-16,"No | evidence: No patient-level survival time or status fields provided; data are from mouse xenograft samples. | justification: This dataset contains expression profiles from engineered NSCLC cell line xenografts in mice, with no human survival data.","No | stage i evidence: Not applicable—no human patient staging information present. | act evidence: No adjuvant chemotherapy annotation provided. | justification: Samples are from mouse xenografts, not clinical patient specimens; neither stage nor treatment data are available.",meets survival criterion: No | meets stage or act criterion: No | justification: Lacks patient survival outcomes and clinical annotations (stage I or ACT). It is a preclinical xenograft model.,No,False
samples_table_GSE203510.csv,,o4-mini-2025-04-16,"No | evidence: No mention of patient‐specific survival time or status in title, summary, or sample annotations | justification: Dataset focuses on circulating miRNA platform comparison, lacks any survival or follow‐up data",No | stage i evidence: No staging information provided | act evidence: No adjuvant chemotherapy annotation present | justification: Samples are plasma from NSCLC patients and healthy donors without clinical staging or treatment details,meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria: no survival data and no stage I majority or ACT annotation,No,False
samples_table_GSE33072.csv,,o4-mini-2025-04-16,"Yes | evidence: Columns like “progression-free survival time (months)”, “PFS status”/“pfsc” and “pfsm (month)” present | justification: The dataset includes patient‐level progression-free survival time and status data","No | stage i evidence: Stage_at_diagnosis values are predominantly III/IV with only occasional IB/IIB entries (<5% of samples) | act evidence: No explicit adjuvant chemotherapy annotation column (treatment fields denote trial drugs, not adjuvant chemo) | justification: Neither >50% stage I composition nor adjuvant chemotherapy annotation is met","meets survival criterion: Yes | meets stage or act criterion: No | justification: While progression-free survival data are available, the cohort lacks a majority of stage I cases and has no adjuvant chemotherapy annotation",No,False
samples_table_GSE47056.csv,,o4-mini-2025-04-16,No | evidence: Dataset consists of A549 cell line replicates; no patient survival times or status reported. | justification: This is in vitro cell line expression data lacking any clinical survival information.,No | stage i evidence: Not applicable; no patient staging information provided. | act evidence: Not applicable; no adjuvant chemotherapy annotation present. | justification: The dataset does not include any patient-level clinical annotations such as stage or treatment.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset comprises cell line experiments without patient survival or clinical staging/ACT data, failing both inclusion criteria.",No,False
samples_table_GSE69630.csv,,o4-mini-2025-04-16,No | evidence: No patient-specific survival time or status fields present; all samples are cell line experiments. | justification: Dataset comprises only cell line miRNA profiling without any survival or time-to-event data.,No | stage i evidence: None | act evidence: None | justification: No information on patient stage distribution or adjuvant chemotherapy annotation; samples are tumor cell lines and normal epithelial cell lines.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails to provide patient survival data and lacks stage I or ACT annotation criteria.,No,False
samples_table_GSE21933.csv,,o4-mini-2025-04-16,"No | evidence: No columns or fields for survival time or status (OS/PFS/RFS) in description or table. | justification: The dataset includes only expression, histology, stage, sex, and age; no survival annotations.",No | stage i evidence: Only 7 of 21 tumor samples (33%) are Stage I (IA/IB). | act evidence: No explicit adjuvant chemotherapy annotation. | justification: Fails both criteria of >50% Stage I patients and any ACT annotation.,meets survival criterion: No | meets stage or act criterion: No | justification: Lacks survival data and does not meet Stage I or ACT criteria.,No,False
samples_table_GSE121682.csv,,o4-mini-2025-04-16,No | evidence: All entries describe cell line experiments with time points in hours; no patient survival status or time provided. | justification: This is a preclinical cell line dataset without any clinical survival information.,"No | stage i evidence: Not applicable—no patient sample staging. | act evidence: Not applicable—no adjuvant chemotherapy annotation. | justification: Dataset consists solely of in vitro cell line treatments, not patient clinical data.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails to meet both required criteria: no survival data and no patient staging or ACT annotation.,No,False
samples_table_GSE17073.csv,,o4-mini-2025-04-16,"No | evidence: Dataset contains only in vitro bronchial epithelial cell lines, no patient survival time or status. | justification: No clinical patient data provided; only cell culture experiments.","No | stage i evidence: None | act evidence: None | justification: No patient samples, so no staging or chemotherapy annotation.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria: lacks survival data and patient stage/ACT annotation.,No,False
samples_table_GSE188406.csv,,o4-mini-2025-04-16,"No | evidence: Dataset describes microarray experiments on NSCLC cell lines (H2228, A925L) with drug treatments; no patient survival times or status provided. | justification: Only cell line data are present, without any clinical patient-level survival information.","No | stage i evidence: Not applicable—no patient cohorts or staging information, only cell lines. | act evidence: No adjuvant chemotherapy annotation; drug treatments refer to in vitro ALK-TKI exposure, not patient ACT. | justification: Clinical staging and ACT annotations are absent, as this is an in vitro cell line study.",meets survival criterion: No | meets stage or act criterion: No | justification: Lacks both required clinical survival data and any patient-based stage I or ACT annotations.,No,False
samples_table_GSE94393.csv,,o4-mini-2025-04-16,"No | evidence: Dataset describes A549 cell line experiments only, with no patient survival time or status. | justification: This is in vitro cell line data and contains no clinical survival information.",No | stage i evidence: Not applicable – no patient staging information (cell line only). | act evidence: Not applicable – no clinical adjuvant chemotherapy annotation. | justification: The dataset consists solely of NSCLC cell line manipulations; no patient-level stage or treatment data are present.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails both criteria: no survival data and no patient stage I or adjuvant chemotherapy annotations (cell line study).,No,False
samples_table_GSE44617.csv,,o4-mini-2025-04-16,No | evidence: Dataset consists of GSM samples from A549 cell line experiments; no columns for patient survival time or status. | justification: This is a cell line microarray study without any patient-specific clinical endpoints.,"No | stage i evidence: Not applicable—no patient staging information present. | act evidence: No explicit adjuvant chemotherapy annotation; only in vitro treatment (nicotine, serum starvation, β-arrestin depletion). | justification: All samples are NSCLC cell lines under experimental treatments, not patient samples with staging or ACT data.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks both required patient survival data and either stage I composition or ACT annotation, as it is derived from cell line experiments.",No,False
samples_table_GSE136934.csv,,o4-mini-2025-04-16,No | evidence: Dataset describes Pirfenidone treatment of A549/H1975 cell lines; no patient survival time or status provided. | justification: This is an in vitro cell line transcriptome study without any clinical survival data.,"No | stage i evidence: Not applicable – no patient staging information. | act evidence: Not applicable – no adjuvant chemotherapy annotation. | justification: No human patient cohort, thus neither stage I composition nor ACT annotation is present.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails both required criteria (no survival data and no stage I or ACT annotation); it is an in vitro study.,No,False
samples_table_GSE16025.csv,,o4-mini-2025-04-16,"Yes | evidence: Columns ""GPL5106_Death"" (survival status) and ""GPL5106_Survival_time"" present with values. | justification: Dataset provides patient‐level death status and survival time for OS/PFS analysis.","No | stage i evidence: Approximately 48% of samples (34/71) are Stage I (Ia/Ib), below the 50% threshold. | act evidence: No explicit adjuvant chemotherapy annotation present in the dataset. | justification: Neither >50% Stage I composition nor any ACT annotation is met.","meets survival criterion: Yes | meets stage or act criterion: No | justification: Although survival data are available, the dataset lacks >50% Stage I patients and contains no ACT annotation.",No,True
samples_table_GSE131518.csv,,o4-mini-2025-04-16,"No | evidence: Title and summary describe gene expression in A549 cell lines; no patient survival time or status is provided. | justification: This is an in vitro cell line study, not a patient cohort, so no survival data are available.","No | stage i evidence: All samples are A549 lung cancer cell line replicates, not patient tumor samples. | act evidence: No adjuvant chemotherapy annotation is present in the dataset. | justification: Neither stage I patient composition nor ACT annotation apply to a cell line experiment.","meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks both patient-specific survival data and clinical annotations (stage or adjuvant chemotherapy), so it does not meet inclusion criteria.",No,False
samples_table_GSE179212.csv,,o4-mini-2025-04-16,"No | evidence: Dataset consists solely of KRAS G12C NSCLC cell line samples; no patient survival times or status are provided. | justification: Only cell line experiments are described, with no clinical outcome data.",No | stage i evidence: No patient stage information; all samples are cell lines. | act evidence: No adjuvant chemotherapy annotation; study focuses on in vitro inhibitor resistance. | justification: Neither stage I composition nor ACT annotation applies to cell line data.,"meets survival criterion: No | meets stage or act criterion: No | justification: The dataset lacks both patient-specific survival data and stage I or adjuvant chemotherapy annotations, so it fails inclusion criteria.",No,False
samples_table_GSE16597.csv,,o4-mini-2025-04-16,No | evidence: No columns for survival time or status in sample table; summary does not mention OS/RFS/PFS data. | justification: Dataset is array-CGH without any patient follow‐up or survival annotations.,"Yes | stage i evidence: 19 out of 36 (52.8%) samples are Stage IA or IB. | act evidence: None reported. | justification: Over half of the patients are Stage I, satisfying the stage‐I criterion.","meets survival criterion: No | meets stage or act criterion: Yes | justification: Although the dataset has >50% Stage I patients, it lacks any survival time/status data.",No,False
samples_table_GSE72788.csv,,o4-mini-2025-04-16,"No | evidence: Dataset consists solely of NSCLC cell line samples (A549, H441, H460, H2009) with shRNA treatments; no patient survival time or status fields. | justification: No clinical survival data present; this is a cell‐line expression dataset.",No | stage i evidence: Not applicable – no patient stage information. | act evidence: Not applicable – no chemotherapy annotation for patients. | justification: Dataset contains only cell line experiments without any patient clinical staging or adjuvant chemotherapy data.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails both criteria: lacks patient‐level survival outcomes and contains no stage I or ACT annotation.,No,False
samples_table_GSE55860.csv,,o4-mini-2025-04-16,"No | evidence: Study uses H460 cell lines, no patient survival time or status reported. | justification: Only in vitro cell line data; no clinical endpoints provided.",No | stage i evidence: No clinical samples or staging information; only H460 cell lines. | act evidence: No adjuvant chemotherapy annotations; in vitro model. | justification: Dataset is a cell line experiment without patient stage or treatment data.,"meets survival criterion: No | meets stage or act criterion: No | justification: Does not contain any patient-specific survival, stage I proportion, or ACT annotation.",No,False
samples_table_GSE52712.csv,,o4-mini-2025-04-16,"No | evidence: Dataset contains only amplified cDNA from cell lines (MCF7, MCF10A) and single cells; no patient survival time or status. | justification: No clinical survival outcomes (OS, PFS, RFS) are reported.","No | stage i evidence: All samples are cell lines or patient-derived xenograft cells, not primary patient tumors, with no stage annotation. | act evidence: No adjuvant chemotherapy annotation is provided in the sample metadata. | justification: The dataset lacks any patient staging or treatment annotation.",meets survival criterion: No | meets stage or act criterion: No | justification: The dataset does not include any survival data nor meets stage I or ACT annotation criteria; only cell line expression profiles are provided.,No,False
samples_table_GSE166750.csv,,o4-mini-2025-04-16,No | evidence: Dataset consists solely of A549 cell line experiments; no patient survival time or status fields. | justification: No overall or progression‐free survival data present.,"No | stage i evidence: Not applicable – no patient staging data, only cell line samples. | act evidence: Not applicable – no adjuvant chemotherapy annotations. | justification: Dataset is preclinical cell line study, lacks both stage I patient composition and ACT information.",meets survival criterion: No | meets stage or act criterion: No | justification: Fails both inclusion criteria: no survival data and no stage I or ACT annotations.,No,False
samples_table_GSE44077.csv,,o4-mini-2025-04-16,"No | evidence: No survival time/status fields (OS, PFS, RFS) are provided in the sample metadata. | justification: The dataset metadata lists only sample IDs, tissues, and collection methods without any survival or follow-up information.",Unclear | stage i evidence: No explicit staging information in the metadata. | act evidence: No annotation of adjuvant chemotherapy status. | justification: Neither stage I composition nor ACT annotation is reported; only ‘NSCLC patient’ is indicated.,"meets survival criterion: No | meets stage or act criterion: Unclear | justification: Lacks patient-level survival data and does not report stage breakdown or ACT status, so it fails to meet key inclusion requirements.",No,False
samples_table_GSE27705.csv,,o4-mini-2025-04-16,Yes | evidence: GPL11432_Characteristics 1 reports “survival (months)” and GPL11432_Dead (Ch1) reports death status (0/1) for each NSCLC sample | justification: Both patient‐specific survival time and status are provided,No | stage i evidence: Samples are labeled “early” vs “late” but no explicit Stage I annotation; only 10/20 (~50%) are “early” | act evidence: No adjuvant chemotherapy annotation is present | justification: Does not meet >50% Stage I criterion and lacks explicit ACT information,"meets survival criterion: Yes | meets stage or act criterion: No | justification: Although survival data are complete, the dataset fails to demonstrate a majority of Stage I patients or any ACT annotation",No,False
samples_table_GSE131027.csv,,o4-mini-2025-04-16,No | evidence: No survival time or status fields in the summary or the sample table | justification: Dataset lacks any overall/progression-free survival information,No | stage i evidence: None (no staging information provided) | act evidence: None (no adjuvant chemotherapy annotation) | justification: Dataset does not report patient stage or ACT status,meets survival criterion: No | meets stage or act criterion: No | justification: Does not satisfy survival data requirement nor stage-I/ACT composition criterion,No,False
samples_table_GSE42375.csv,,o4-mini-2025-04-16,"No | evidence: Dataset describes A549 cell line experiments; no patient survival time or status reported. | justification: Only in vitro model data are provided, without any clinical survival endpoints.","No | stage i evidence: None—no patient stage information available. | act evidence: None—no adjuvant chemotherapy annotation present. | justification: This is an experimental cell line study, not a clinical cohort.",meets survival criterion: No | meets stage or act criterion: No | justification: Does not contain clinical survival data or patient stage/therapy annotations required for inclusion.,No,False
samples_table_GSE75308.csv,,o4-mini-2025-04-16,No | evidence: Study is based on PC9 NSCLC cell line co-culture experiments with gefitinib; no patient survival or time-to-event data are reported. | justification: No patient-level survival status or time information is provided.,No | stage i evidence: Not applicable—no patient staging data present. | act evidence: Not applicable—no adjuvant chemotherapy annotation at patient level. | justification: The dataset comprises in vitro cell line samples without clinical stage or treatment annotations.,meets survival criterion: No | meets stage or act criterion: No | justification: Dataset lacks both required survival data and clinical annotations (stage I or ACT) for inclusion.,No,False
samples_table_GSE66604.csv,,o4-mini-2025-04-16,"No | evidence: Dataset consists solely of NSCLC cell lines (EBC1, EBC1-R) with no patient survival time or status data. | justification: Only in vitro cell line experiments are described; no clinical survival information present.",No | stage i evidence: Not applicable—no patient staging data. | act evidence: Not applicable—no adjuvant chemotherapy annotations. | justification: Cell line study lacks any patient-specific staging or treatment annotations.,"meets survival criterion: No | meets stage or act criterion: No | justification: This dataset is an in vitro cell line experiment without any patient clinical data, survival outcomes, staging, or chemotherapy annotations.",No,False
samples_table_GSE86928.csv,,o4-mini-2025-04-16,"No | evidence: No columns or fields indicating patient survival time or status (OS, PFS, RFS). | justification: Dataset describes A549 cell line treatments, not patient follow-up.","No | stage i evidence: Not applicable—no patient staging information. | act evidence: No adjuvant chemotherapy annotation for patients. | justification: Study is on cultured A549 cells, not a clinical cohort.",meets survival criterion: No | meets stage or act criterion: No | justification: Lacks any patient-level clinical or survival data and staging/ACT annotations.,No,False
samples_table_GSE93300.csv,,o4-mini-2025-04-16,"No | evidence: No OS, RFS or PFS columns in dataset. | justification: Dataset lacks any survival status or time information.",No | stage i evidence: All NSCLC patients are Stage IIIB or IV; none are Stage I. | act evidence: No adjuvant chemotherapy annotation provided. | justification: Does not meet >50% Stage I requirement nor have ACT data.,meets survival criterion: No | meets stage or act criterion: No | justification: Dataset does not contain survival data and fails both Stage I majority and ACT annotation criteria.,No,False
samples_table_GSE66606.csv,,o4-mini-2025-04-16,"No | evidence: No survival time or status fields (e.g., OS, PFS) are reported. | justification: The dataset consists of in vitro Calu-6 cell line experiments without any patient survival data.",No | stage i evidence: Not applicable – no patient staging information is provided. | act evidence: Not applicable – no adjuvant chemotherapy annotation is provided. | justification: This is a cell line study with no clinical stage or treatment annotations.,"meets survival criterion: No | meets stage or act criterion: No | justification: Neither patient survival data nor stage I/ACT information is available; thus, inclusion criteria are not met.",No,False
samples_table_GSE123031.csv,,o4-mini-2025-04-16,"No | evidence: No columns for survival time or status in the sample metadata. | justification: Dataset consists solely of NSCLC cell line treatments, not patient clinical data.","No | stage i evidence: None (cell line samples, no clinical staging). | act evidence: None (no adjuvant chemotherapy annotation). | justification: All entries are HCC827 cell line replicates under various treatments, with no patient or treatment annotation.",meets survival criterion: No | meets stage or act criterion: No | justification: Lacks both patient survival data and any clinical staging or adjuvant chemotherapy information.,No,False
samples_table_GSE119144.csv,,o4-mini-2025-04-16,"No | evidence: Dataset only lists sample IDs and tumor status without any survival time or status fields. | justification: No overall survival, progression-free survival, or recurrence data provided.",No | justification: No stage annotations or adjuvant chemotherapy information are present.,meets survival criterion: No | meets stage or act criterion: No | justification: Fails required criteria: lacks both survival data and stage I/ACT annotation.,No,False
