custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-GEOD-47554,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study used mRNA microarrays on human-derived material (Organism listed as Homo sapiens) and is explicitly transcription profiling by array, so it meets the microarray expression profiling criterion.","No | evidence: Title and Description describe gastric carcinoma (human gastric carcinoma xenografted into mice) and make no mention of ALS, FTD, or related neurodegenerative disease. | justification: The dataset is about gastric cancer metastasis (Krukenberg-type tumors) and not about amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Organism part/sample annotations indicate xenografted tumors in stomach and ovary; Description details stomach wall and ovary tumors. No brain/CNS tissue is reported. | justification: Samples derive from tumor tissue (stomach/ovary xenografts), not from human brain or CNS regions.","Yes | evidence: Description: orthotopic injection of human gastric carcinoma cells into BALB/c nude mice, xenografted tumors, dissociated cells cultured for 7 days and re-injected; engineered cell lines and mouse model. | justification: The study uses an in vivo mouse xenograft disease model and cultured tumor-derived cells (non-clinical disease model), which meets the exclusion criterion for patient-derived in vitro models/disease models.","No | evidence: Experimental Designs: Not found; Sample count 4 with groups describing tumor origin (16S, 16SS, 16O, 16OO) but no case/control (disease vs healthy) design indicated. | justification: No clear case/control comparison of patients vs controls is provided; samples are different tumor-derived conditions rather than clinical case/control groups.","Yes | evidence: Organism part values: xenografted tumor metastasized to ovaries, xenografted tumor formed in stomach; no CNS or brain regions sampled. | justification: The dataset does not sample any brain regions; sampled organs (stomach, ovary) are not affected by ALS-FTD neurodegeneration.","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Study type: transcription profiling by array. | justification: The technology is microarray-based expression profiling, which is compatible with the inclusion requirement (not RNA-seq or proteomics).","justification: Exclude. Although this is human microarray transcription profiling, the study is focused on gastric carcinoma xenografts in mice (non-neurological cancer), uses an in vivo disease model and cultured tumor cells (excluded non-clinical models), does not involve human CNS tissue or ALS-FTD, and lacks a case/control clinical design. Therefore it does not meet the ALS-FTD CNS human case/control inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-52390,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Platform: Infinium HumanHT-12; Technology: Array assay; Organism: Homo sapiens. | justification: The study uses an Illumina expression microarray platform to profile human RNA (gene expression) samples.,"No | evidence: Title and description: 'high-grade soft tissue sarcomas' (79 primary sarcomas), Experimental Factors list SARCOMA SUBTYPE; no mention of ALS, FTD, or neurodegenerative disease. | justification: The dataset concerns soft tissue sarcoma, not ALS-FTD.","No | evidence: Samples are primary soft tissue sarcomas, two non-neoplastic fat samples and 13 sarcoma cell lines; 'Organism part' not provided and no brain/CNS samples listed. | justification: No human brain or CNS tissue samples are present.","Yes | evidence: Sample attributes list multiple tumor cell lines (e.g. HT1080, MLS1765, MLS402, SW872, FU-DDLS-1, etc.). | justification: The dataset includes in vitro tumor cell lines (disease models), which meets the exclusion criterion for patient-derived in vitro cell lines/models.","No | evidence: Experimental Designs: Not found; Experimental Factors are SARCOMA SUBTYPE, TUMOR CELL LINE, AGE, SEX — no case vs control grouping described. | justification: The study design profiles tumor subtypes and cell lines rather than a clear case/control comparison relevant to ALS-FTD.","Yes | evidence: All samples are soft tissue sarcomas, fat or cell lines; no brain regions are sampled. | justification: No CNS regions are sampled; tissues are not regions affected by ALS-FTD neurodegeneration.","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Platform: Infinium HumanHT-12 (microarray). | justification: The technology is microarray-based expression profiling, which is compatible with inclusion (but other exclusion criteria apply).","justification: Exclude: the dataset is not about ALS-FTD and contains no CNS/brain samples. It also includes in vitro tumor cell lines and lacks a relevant case/control design. Although it uses human expression microarrays (compatible technology), it fails multiple inclusion criteria (disease and tissue) and meets exclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-5287,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Assays and Data: Technology: Array assay; Assay by Molecule: RNA assay; Title and Description describe Affymetrix GeneChip expression profiling. | justification: The study used Affymetrix GeneChip microarray transcription profiling of human tumor RNA, so it meets the human microarray expression profiling criterion.","No | evidence: Title: 'Transcription profiling of human advanced bladder cancer ...'; Description: study of cisplatin-treated patients with transitional cell carcinoma of the urothelium (bladder cancer). | justification: The dataset concerns bladder cancer, not amyotrophic lateral sclerosis or frontotemporal dementia (ALS-FTD).","No | evidence: Title and Description specify tumor material from bladder cancer patients; Organism part not CNS; Experimental design lists tumor samples. | justification: Samples are bladder tumor tissues, not human brain/CNS tissue.",No | evidence: Description: 'Tumors from 30 patients with advanced bladder cancer used in the study.' No mention of cell lines or disease models. | justification: The dataset uses primary patient tumor tissue rather than patient-derived in vitro cell lines or experimental disease models.,"No | evidence: Description: correlational study identifying genes associated with survival and response to chemotherapy in a cohort of 30 patients; Experimental Designs: unknown_experiment_design_type. | justification: The study is a prognostic/survival cohort analysis, not a case versus control (disease vs healthy) case/control design.","Yes | evidence: Samples are from bladder tumors (urothelial carcinoma), not from any brain regions. | justification: The dataset does not sample brain regions; therefore it does not involve CNS regions relevant to ALS-FTD and is irrelevant for ALS-FTD neurodegeneration.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray (Affymetrix GeneChip), which is compatible with the inclusion criteria (microarray expression profiling).","justification: Exclude. Although the dataset is human microarray transcription profiling, it does not pertain to ALS-FTD, does not use human CNS/brain tissue, and is not a case/control design. It therefore fails multiple inclusion criteria (target disease and tissue) and should not be included.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-52917,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; 53 Affymetrix miRNA 3.0 arrays; Organism: Homo sapiens; Assay: Array assay, RNA. | justification: The study performed human miRNA/ncRNA expression profiling using Affymetrix microarrays (miRNA 3.0).","Yes | evidence: Description repeatedly references sporadic ALS (sALS), familial ALS (fALS) and asymptomatic ALS mutation carriers. | justification: The dataset is explicitly about amyotrophic lateral sclerosis (ALS), which is within the ALS-FTD spectrum.","No | evidence: Description states serum ncRNA profiles; Organism part not reported; samples described as serum. | justification: Samples are peripheral blood serum, not human brain/CNS tissue.","No | evidence: Description: serum of sporadic ALS patients, familial ALS cases, mutation carriers and healthy controls; no cell lines or model systems described. | justification: Study uses clinical patient serum samples rather than patient-derived in vitro cell lines or disease models.","Yes | evidence: Comparisons made between sALS/fALS/mutation carriers and age- and gender-matched healthy controls; group sample counts provided (e.g., 18 sALS vs 16 controls). | justification: The study uses case (ALS/mutation carriers) vs control (healthy) group comparisons.","No | evidence: No brain regions sampled; all samples are serum. | justification: Not applicable—no brain/CNS regions were profiled, so the question of irrelevant brain region does not apply.",No | evidence: Technology: Array assay; Platform: Affymetrix miRNA 3.0 arrays; Assay by Molecule: RNA assay. | justification: The study uses microarray technology (compatible) rather than RNA-seq or proteomics.,"justification: Although the dataset is human, ALS-focused, and uses microarray profiling in a case-control design, it profiles serum (peripheral) ncRNAs rather than human CNS tissue from regions relevant to ALS-FTD. It therefore fails the requirement to involve CNS brain regions and should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-59128,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The experiment used microarray-based transcription profiling on human-derived samples (array/RNA assay).,"No | evidence: Description and sample metadata do not mention ALS, FTD, neurodegenerative disease, or any related clinical diagnosis; Disease: Not found. | justification: The study investigates airway epithelial injury/repair, not ALS-FTD.","No | evidence: Cell type: differentiated airway epithelial cells (dAEC), primary airway epithelial cells (AEC); Samples obtained from donated lungs and grown in culture. | justification: Samples are airway epithelial cells from lung tissue, not brain/CNS tissue.","Yes | evidence: Airway epithelial cells were obtained from donated lungs and grown in submersion culture to obtain a pure population of basal cells; Total RNA obtained from primary (AEC) and differentiated (dAEC) human airway epithelial cells subjected to in vitro mechanical or cyclic stretch. | justification: The dataset is derived from patient-donor primary cells cultured and experimentally treated in vitro (cell culture injury models), meeting the exclusion for patient-derived in vitro models.","No | evidence: Experimental Factors: injury type, cell line id, culture condition, cell type, injury duration; Experimental Designs: Not found; comparisons are injured vs sham control in vitro. | justification: The design compares in vitro injury treatments to sham controls rather than clinical case (disease) vs control groups relevant to ALS-FTD.",Yes | evidence: Organism part and cell type indicate airway epithelium/lung cells; no brain regions sampled. | justification: No CNS regions sampled; tissue is irrelevant to ALS-FTD-affected brain/spinal regions.,No | evidence: Technology: Array assay; Study type: transcription profiling by array. | justification: The platform is microarray-based and therefore compatible with inclusion criteria (not RNA-seq or proteomics).,"justification: Exclude. Although the dataset uses human microarray expression profiling, it is not about ALS-FTD, does not sample CNS tissue, and is based on patient-derived primary airway epithelial cells cultured and experimentally injured in vitro (an in vitro model). The study design is treatment vs sham in vitro rather than clinical case/control comparisons for ALS-FTD, so it fails multiple inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-60082,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Assay by Molecule: RNA assay; Experimental Factors list Organism: nude mouse, Homo sapiens; Description: primary MPNSTs and orthoxenografts were selected for gene expression profiling. | justification: The study used microarray-based transcription profiling (RNA arrays) and includes human-derived samples (primary MPNSTs), so it constitutes human microarray expression profiling.","No | evidence: Title and Description refer to malignant peripheral nerve sheath tumor (MPNST) and neurofibromatosis type 1 (NF1); no mention of ALS or FTD. | justification: The dataset focuses on MPNST (a peripheral nerve tumor) and NF1-associated vs sporadic MPNST, not ALS-FTD.","No | evidence: Description: Primary MPNSTs were implanted in the sciatic nerve of nude mice to create orthoxenograft models; samples are tumors/orthoxenografts. Experimental Factors list organism parts not provided but indicate peripheral tumor source. | justification: Samples are peripheral nerve sheath tumors and xenografts (sciatic nerve implantation), not human brain/CNS tissue.","Yes | evidence: Description: 'We generated five patient-derived MPNST orthoxenograft models... Primary MPNSTs were implanted in the sciatic nerve of nude mice... passages 1 and 4 were selected for gene expression profiling.' | justification: The study profiles patient-derived in vivo disease models (orthoxenografts/xenografts in mice), which are preclinical disease models and thus meet the exclusion criterion for patient-derived models.","No | evidence: Samples: Experimental Designs: Not found; Experimental Factors: sample type, nf1-associated, passage, original tumor; no case/control design stated. | justification: No explicit case versus control grouping is provided; the factors describe tumor origin and passage rather than a case/control clinical design.","Yes | evidence: Dataset concerns MPNSTs and implantation in the sciatic nerve (peripheral nervous system), not brain regions. | justification: The sampled tissue (peripheral nerve tumors / sciatic nerve xenografts) is not a CNS region affected by ALS-FTD, so brain-region relevance criterion is not met.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray-based expression profiling, which is compatible with the inclusion criteria (not RNA-seq or proteomics).","justification: Exclude. Although the study uses microarray expression profiling and includes human-derived samples, it does not pertain to ALS-FTD (focus is MPNST/NF1), does not use human CNS/brain tissue (samples are peripheral nerve tumors/xenografts), involves patient-derived in vivo disease models (orthoxenografts), and lacks a case/control clinical design. These points violate multiple inclusion/exclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-67527,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment is RNA expression profiling performed on human samples using microarray (array) technology.,"No | evidence: Title and sample metadata indicate SPOAN (spastic paraplegia, optic atrophy, and neuropathy) syndrome; Disease field lists SPOAN. | justification: The disease studied is SPOAN syndrome, not amyotrophic lateral sclerosis or frontotemporal dementia (ALS-FTD).","No | evidence: Organism part: Skin fibroblast; Sample type: fibroblast samples (skin). | justification: Samples are skin-derived fibroblasts, not human brain or CNS tissue.","Yes | evidence: Samples: fibroblast samples from 4 SPOAN affected patients and 4 healthy controls; Experimental Factors: cell type; Organism part: Skin fibroblast. | justification: The dataset uses patient-derived primary fibroblast cell cultures (in vitro cells), which are patient-derived non-CNS cell lines.",Yes | evidence: Title: Gene expression comparison between fibroblasts samples of control and SPOAN affected patients; Sample count: 4 SPOAN affected patients and 4 healthy controls. | justification: The study compares affected patients versus healthy controls (case vs control design across individuals).,Yes | evidence: Organism part: Skin fibroblast; no brain/CNS regions sampled. | justification: No brain regions are sampled; skin fibroblasts are not CNS regions relevant to ALS-FTD neurodegeneration.,No | evidence: Technology: Array assay; Study type: transcription profiling by array; Assay by Molecule: RNA assay. | justification: The technology is microarray-based expression profiling (compatible); no RNA-seq or proteomics indicated.,"justification: Although this is human microarray expression profiling, the study investigates SPOAN syndrome using patient-derived skin fibroblasts rather than ALS-FTD and does not sample CNS regions relevant to ALS-FTD. In addition, it uses patient-derived in vitro fibroblast cultures (excluded by criterion 4). Therefore it does not meet the disease and tissue requirements and should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-68240,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens. | justification: The experiment used microarray-based transcription profiling on human-derived samples.,"Yes | evidence: Title and disease state: 'hiPSC-derived motor neurons: sporadic ALS patients vs. controls'; Disease listed: ALS. | justification: The study compares sporadic ALS patient-derived samples to controls, so it pertains to ALS (within the ALS-FTD research domain).","No | evidence: Samples are described as hiPSC-derived motor neurons differentiated from peripheral nerve fibroblasts; 'Organism part' not provided and no brain/CNS tissue source is indicated. | justification: Samples are in vitro differentiated neurons from patient iPSCs, not native human brain/CNS tissue.","Yes | evidence: Title/Description: 'hiPSC-derived motor neurons' from fibroblasts of sporadic ALS patients; Sample attributes list cell line/cell type (fibroblasts, HEK 293). | justification: This is a patient-derived in vitro cellular model (iPSC-derived motor neurons), which meets the exclusion criterion for non-clinical in vitro models.","Yes | evidence: Description: 'Two-condition experiment, ALS patients motor neurons vs. controls'; Biological replicates: 3 ALS, 3 control. | justification: The study uses a two-group case (ALS) versus control design with biological replicates.",No | evidence: No brain region sampling is reported; samples are in vitro differentiated motor neurons rather than tissue from specific brain regions. | justification: The dataset does not sample brain regions (so the exclusion for irrelevant brain regions is not applicable).,No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The assay is microarray-based (compatible); no RNA-seq or proteomics technology is indicated.,"justification: Although this is a human microarray case/control study of ALS, the samples are patient-derived in vitro iPSC-derived motor neurons rather than human CNS tissue. The inclusion criteria exclude patient-derived in vitro cell lines/disease models and require CNS tissue samples. Therefore the dataset should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-7423,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: Dataset used human samples and microarray-based transcription profiling (array/RNA assay).,"No | evidence: Title and Description refer to Hereditary Motor and Sensory Neuropathies (HMSN1A, HMSN-LOM) and CCFDN syndrome; no mention of ALS or FTD. | justification: The study focuses on inherited peripheral demyelinating neuropathies, not ALS-FTD spectrum disorders.","No | evidence: Title/Description: 'Transcription profiling of human Schwann cells'; samples are Schwann cell lines (peripheral glia). Organism part not listed as CNS. | justification: Schwann cells are peripheral nervous system glia (PNS), not CNS/brain tissue relevant to ALS-FTD.","Yes | evidence: Description: 'We analyzed human Schwann cell lines from three normal subjects, one HMSN-LOM patient, two HMSN-1A patients and two CCFDN patients' and 'Schwann cell lines'. | justification: Samples are patient-derived/in vitro Schwann cell lines (cell culture), which meets the exclusion criterion for in vitro disease models.","Yes | evidence: Description: includes patient-derived neuropathy samples and three healthy subjects; comparisons made between neuropathy samples and healthy subjects (and a common reference). | justification: The design compares patient samples to healthy controls (case vs control), albeit using a common reference channel.",Yes | evidence: Sample type: Schwann cells (peripheral nervous system); no CNS/brain regions reported. | justification: Samples derive from PNS Schwann cells rather than brain regions affected in ALS-FTD; therefore sampled tissue is not relevant to ALS-FTD neurodegeneration.,No | evidence: Technology: Array assay; Study type: transcription profiling by array. | justification: The study used microarray technology (compatible); there is no indication of RNA-seq or proteomics.,"justification: Although the dataset uses human microarray expression profiling and has a case/control comparison, it does not pertain to ALS-FTD and does not contain CNS brain tissue. Additionally, samples are patient-derived in vitro Schwann cell lines (PNS), which are excluded. Therefore the dataset fails multiple inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-MEXP-2280,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Organism: Homo sapiens; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The study reports genome-wide transcription profiling using array technology on human (Homo sapiens) post-mortem samples, consistent with microarray expression profiling.","Yes | evidence: Title and description list FTD among the four neurodegenerative disorders studied (5 FTD patients). Experimental Factors: Disease includes FTD. | justification: The dataset includes frontotemporal dementia (FTD) patient samples, which is part of the ALS-FTD disease spectrum targeted by the inclusion criteria.","Yes | evidence: Source characteristics: Organism part: medial temporal lobe; Description: snap frozen post-mortem tissue from the medial temporal lobe. | justification: Samples are human post-mortem CNS tissue (medial temporal lobe), fulfilling the requirement for human brain/CNS tissue.","No | evidence: Description and sample metadata indicate snap-frozen post-mortem brain tissue from patients and controls; Cell type/line: Not found. | justification: Samples are patient post-mortem tissues, not patient-derived in vitro cell lines or disease models.","Yes | evidence: Description: samples from 5 AD, 5 PSP, 5 PiD, 5 FTD patients and 5 control subjects; Experimental Factors include disease; 'matched for age, gender...' indicates controlled comparisons. | justification: The study includes defined disease groups and matched control subjects, supporting a case/control design.",No | evidence: Organism part: medial temporal lobe; study focuses on tauopathies including FTD. | justification: The medial temporal lobe is a temporal-region structure relevant to frontotemporal dementia pathology; therefore the sampled region is not irrelevant to ALS-FTD (specifically the FTD component).,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The assay is microarray-based (array transcription profiling), so it is compatible with microarray expression profiling inclusion.","justification: This dataset is human microarray transcription profiling of post-mortem medial temporal lobe tissue including FTD patient and matched control samples, with a case/control design and no in vitro models. The technology is array-based and the sampled region is relevant to FTD, a component of the ALS-FTD spectrum. Therefore it meets the inclusion criteria.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MEXP-3260,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens | justification: The study uses microarray-based transcription profiling on human RNA (skeletal muscle biopsies).,Yes | evidence: Disease: amyotrophic lateral sclerosis (samples labeled 'amyotrophic lateral sclerosis' vs 'normal'); Title references ALS severity | justification: The dataset is explicitly about amyotrophic lateral sclerosis.,"No | evidence: Organism part: muscle; Description: samples from skeletal muscle biopsies | justification: All samples are from skeletal muscle, not from brain or other CNS tissues.","No | evidence: Description: samples were human biopsies from healthy muscles or muscles from patients diagnosed with ALS; Cell type/line: Not found | justification: Samples are patient tissue biopsies, not patient-derived in vitro cell lines or experimental disease models.",Yes | evidence: Experimental Factors: DISEASE_STATE with values 'normal' and 'amyotrophic lateral sclerosis'; Experimental Designs include disease_state_design | justification: The study compares ALS patient samples to healthy control samples (case/control design).,"Yes | evidence: Organism part: muscle; no brain/CNS regions listed among samples | justification: Tissue is skeletal muscle, which is not a brain region and therefore not within the CNS regions required for ALS-FTD neuropathology inclusion.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The technology is microarray-based transcription profiling, which is compatible with inclusion.","justification: Although this is a human microarray study of ALS with a case/control design, all samples are skeletal muscle biopsies (non-CNS). Inclusion criteria require CNS tissue from regions relevant to ALS-FTD neurodegeneration. Therefore the dataset does not meet the CNS tissue requirement and should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-1925,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens; Assay by Molecule: RNA assay. | justification: The experiment uses microarray (array) transcription profiling of human RNA from post-mortem samples.,Yes | evidence: Description and title: compares healthy controls and amyotrophic lateral sclerosis (ALS) patients carrying a C9ORF72 expansion; Sample annotation: Disease: amyotrophic lateral sclerosis. | justification: The dataset is explicitly about ALS patients (C9ORF72 expansion). ALS is within the ALS-FTD spectrum and the mutation is associated with ALS-FTD.,Yes | evidence: Source characteristics: organism part: motor cortex; Description: RNA samples collected from post-mortem motor cortex; Organism: Homo sapiens. | justification: Samples are human post-mortem CNS tissue (motor cortex).,"No | evidence: Source characteristics indicate post-mortem motor cortex tissue; no cell line or in vitro cell source reported. | justification: Samples are tissue from human donors (post-mortem brain), not patient-derived in vitro cell lines or disease models. (The 'In vitro design' label appears to be metadata and does not reflect cell line samples.)","Yes | evidence: Experimental Factors: disease (normal, amyotrophic lateral sclerosis); Description: compares motor cortex from healthy control patients and ALS patients. | justification: Study compares case (ALS) versus control (healthy) groups — a case/control design.",No | evidence: Organism part: motor cortex; Title/Description: post-mortem motor cortex from ALS patients. | justification: Motor cortex is a region affected in ALS (upper motor neuron pathology) and is therefore relevant to ALS-FTD studies.,No | evidence: Technology: Array assay; Study type: transcription profiling by array; Assay by Molecule: RNA assay. | justification: The study uses microarray technology (compatible). It is not RNA-seq or proteomics.,"justification: This dataset meets inclusion criteria: human microarray expression profiling of relevant CNS tissue (motor cortex), pertains to ALS (C9ORF72) within the ALS-FTD spectrum, and uses a case/control design. It does not use in vitro cell lines or incompatible technologies. Therefore it should be considered for inclusion.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-1926,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment is array-based transcription profiling (microarray) performed on human RNA samples.,"Yes | evidence: Description and sample disease annotations list: C9ORF72 amyotrophic lateral sclerosis, SOD1 mutant amyotrophic lateral sclerosis; Title: 'Transcriptome profile of C9ORF72 ALS fibroblast'. | justification: The study investigates ALS patient samples, including C9ORF72-associated ALS which falls within the ALS-FTD genetic/clinical spectrum.","No | evidence: Sample attributes: Cell type: fibroblast; Organism part: Not found. | justification: Samples are patient-derived fibroblasts, not brain/CNS tissue.","Yes | evidence: Experimental Designs include in_vitro_design; Sample cell type: fibroblast; Description: RNA from fibroblasts from patients and controls. | justification: The study uses patient-derived in vitro fibroblast cultures (non-tissue cell lines), meeting the exclusion criterion for in vitro cell lines.",Yes | evidence: Description: compares RNA from fibroblasts from healthy controls and ALS patients; Experimental Factor: disease. | justification: The design includes disease and control groups allowing disease vs. control comparisons.,"No | evidence: No brain regions sampled; samples are fibroblasts (non-CNS). | justification: The dataset does not involve any brain regions, so it does not sample irrelevant brain regions.","No | evidence: Technology: Array assay; Study type: transcription profiling by array. | justification: The platform is microarray (array-based RNA profiling), which is compatible with inclusion (not RNA-seq or proteomics).","justification: Although this is a human, array-based, case/control study of ALS-related samples (including C9ORF72), it uses patient-derived fibroblast cultures (in vitro, non-CNS). It therefore fails the requirement for CNS tissue and meets the exclusion for in vitro cell lines; thus it should not be included.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-1927,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment used microarray (array) transcription profiling on human-derived samples.,"Yes | evidence: Disease listed: C9ORF72 amyotrophic lateral sclerosis, SOD1 D90A amyotrophic lateral sclerosis; Title mentions C9ORF72 and SOD1D90A ALS variants. | justification: The dataset studies ALS-associated mutations; C9ORF72 expansions are part of the ALS–FTD spectrum.","No | evidence: Source characteristics: Organism part: Not found; Cell type/line: neuron differentiated from induced pluripotent stem cell. | justification: Samples are iPSC-derived neurons grown in vitro, not human brain/CNS tissue (e.g., post-mortem or biopsy).","Yes | evidence: Cell type: neuron differentiated from induced pluripotent stem cell; Title/Description: iPS neuronal transcriptomes comparing mutant and control iPSC-derived neurons. | justification: The study uses patient-derived in vitro cell models (iPSC-derived neurons), which meet the exclusion criterion for non-clinical in vitro models.","Yes | evidence: Experimental Designs: disease_state_design, Experimental Factors: disease; Disease groups include C9ORF72 ALS, SOD1 D90A ALS, and normal controls. | justification: The design compares disease (mutant) iPSC-derived neurons to normal controls (case/control comparison).","No | evidence: Organism part: Not found; samples are iPSC-derived neurons rather than sampled brain regions. | justification: No brain regions are sampled, so the question of irrelevant brain regions is not applicable.","No | evidence: Technology: Array assay; Study type: transcription profiling by array; Assay by Molecule: RNA assay. | justification: The assay is microarray-based transcript profiling, which is compatible with inclusion.","justification: Although the dataset is human microarray transcript profiling and studies ALS-associated mutations (including C9ORF72, linked to the ALS–FTD spectrum) and uses a case/control comparison, it employs patient-derived in vitro models (iPSC-derived neurons). Per exclusion criterion 4, patient-derived in vitro cell line/disease model studies are excluded, so this dataset should not be included.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-2325,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Generic.SingleColor / Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens | justification: The study uses array-based transcription profiling on human RNA (microarray platform indicated).,"Yes | evidence: Samples disease: normal, Sporadic Amyotrophic Lateral Sclerosis; Title: '... motor cortex of Control and Sporadic Amyotrphic Lateral Sclerosis patients' | justification: The dataset is of sporadic ALS cases. ALS is part of the ALS-FTD clinical/neurobiological spectrum, so the dataset pertains to the target disease domain (though no explicit FTD cases are reported).",Yes | evidence: Organism part: v4 cortex; Title references motor cortex; Samples are human postmortem brain tissue | justification: Samples derive from human motor cortex (CNS tissue) relevant to ALS pathology.,"No | evidence: Cell type/line: Not found; Sample source: motor cortex (postmortem tissue), not cell lines or in vitro models | justification: The dataset uses patient postmortem brain tissue rather than patient-derived cell lines or experimental disease models.","Yes | evidence: Experimental Designs: case control design, clinical history design; Sample count: 41 (Controls and Sporadic ALS) | justification: The study explicitly uses a case–control design comparing ALS patients to controls.",No | evidence: Organism part: motor cortex (v4 cortex); Title: motor cortex of Control and Sporadic ALS patients | justification: Motor cortex is a CNS region significantly affected in ALS and therefore relevant to ALS-FTD studies.,No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The platform is microarray-based transcription profiling (compatible with inclusion); no RNA-seq or proteomics reported.,"justification: This dataset meets inclusion criteria: human microarray expression profiling of relevant CNS tissue (motor cortex) from sporadic ALS patients with a case–control design, and it does not use cell lines or incompatible technologies. Although no explicit FTD cases are reported, ALS is within the ALS-FTD spectrum.",Yes,Yes,True,,,,,,,,,
