custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-GEOD-47554,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Assays and Data: Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens (samples from xenografted human tumors). | justification: The study used mRNA microarrays on RNA derived from human tumor cells (Homo sapiens) indicating human microarray expression profiling.,"No | evidence: Title and Description: study of human gastric carcinoma (SNU-16) metastasis to ovary in a mouse xenograft model; no mention of ALS, FTD, or related neurodegenerative disease. | justification: The dataset concerns gastric cancer metastasis, not ALS-FTD.","No | evidence: Experimental Factors > Source Characteristics: Organism part values are xenografted tumor metastasized to ovaries and tumor formed in stomach wall; no brain/CNS tissues listed. | justification: Samples are tumor tissue (stomach/ovary xenografts), not human brain or CNS regions.","Yes | evidence: Description: human gastric carcinoma SNU-16 cells were orthotopically injected into BALB/c nude mice, tumors dissociated and cultured, re‑injected (xenograft mouse model). | justification: This is an experimental xenograft disease model using a human cancer cell line (non-clinical/model system), which meets the exclusion criterion for patient-derived in vitro/animal disease models.",No | evidence: Samples: 4; Experimental Designs: Not found; Experimental Factors only list ORGANISM PART (tumor types); no control/healthy samples or case/control labeling provided. | justification: No case/control study design information or healthy/control samples are present.,No | evidence: Organism part values describe stomach and ovary xenografted tumors; no brain regions sampled. | justification: The study does not sample any brain region (so it does not sample brain regions irrelevant to ALS-FTD).,No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray (compatible); not RNA-seq or proteomics.,"justification: Exclude. Although the dataset uses human microarray profiling, it is about gastric cancer xenografts (not ALS-FTD), contains no human CNS tissue, and is an experimental xenograft disease model rather than clinical case/control brain samples. It therefore fails multiple inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-52390,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Platform: Infinium HumanHT-12; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: Expression profiling was performed on human samples using the Illumina HumanHT-12 microarray platform (RNA expression array).,"No | evidence: Title/description: high-grade soft tissue sarcomas; Experimental Factors: SARCOMA SUBTYPE, TUMOR CELL LINE. | justification: The study is about soft tissue sarcomas, not amyotrophic lateral sclerosis or frontotemporal dementia (ALS-FTD).","No | evidence: Samples described as primary high-grade soft tissue sarcomas, two non-neoplastic fat samples and sarcoma cell lines; Organism part: Not found. | justification: All samples are tumor or fat tissue and cell lines from soft tissue sarcomas—no brain or other CNS tissue is reported.","Yes | evidence: Additional attributes list 13 representative sarcoma cell lines (e.g., HT1080, MLS1765, MLS402, SW872, FU-DDLS-1, T778, etc.). | justification: The dataset includes multiple established tumor cell lines (in vitro disease models), meeting the non-clinical/cell-line exclusion criterion. (Also includes primary tumors but cell lines are present.)","No | evidence: Experimental Designs: Not found; Experimental Factors describe SARCOMA SUBTYPE, TUMOR CELL LINE, AGE, SEX; no case/control grouping indicated. | justification: No case versus control study design is described; grouping is by sarcoma subtype and cell line rather than disease vs. healthy controls. Only two non-neoplastic fat samples are mentioned, not a defined control cohort.   ",No | evidence: No organism part/brain region entries; samples are soft tissue sarcomas and fat. | justification: The dataset does not sample any brain regions (so it does not sample brain regions irrelevant or relevant to ALS-FTD).,"No | evidence: Technology: Array assay; Platform: Infinium HumanHT-12; Assay by Molecule: RNA assay. | justification: The assay is microarray-based gene expression profiling (compatible with inclusion criteria), not RNA-seq or proteomics.  ","justification: Exclude: although this is human microarray expression data, the study does not concern ALS-FTD and does not include CNS tissue. It also includes tumor cell lines and lacks a case/control design. Therefore it fails the disease, tissue, and design inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-5287,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Description: Affymetrix GeneChip expression profiling was carried out using tumor material from 30 patients; Organism: Homo sapiens. | justification: Human samples (Homo sapiens) were profiled using microarray (Affymetrix GeneChip) for transcriptional expression.,"No | evidence: Title: Transcription profiling of human advanced bladder cancer to predict response and survival following chemotherapy in patients; Description: study of cisplatin-treated patients with locally advanced and metastatic transitional cell carcinoma of the urothelium (bladder cancer). | justification: The study concerns advanced bladder (urothelial) cancer, not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Description and title indicate tumor material from bladder cancer patients; Organism part: Not found (but tissue context is bladder tumor). | justification: Samples are from bladder tumor tissue (urothelium), not brain or other CNS regions.","No | evidence: Description: 'Tumors from 30 patients used in the study' — primary patient tumor material; no mention of cell lines or disease models. | justification: The dataset uses primary patient tumor samples, not patient-derived in vitro cell lines or experimental disease models.","No | evidence: Experimental design: unknown_experiment_design_type, transcription profiling by array; Description focuses on identifying genes correlated with survival/response in 30 patients and validating markers—no case/control groups reported. | justification: The study is prognostic/response-focused on a cohort of cancer patients rather than a case versus healthy control design.",Yes | evidence: Samples are from bladder (urothelial) tumors rather than any brain region; Title and Description reference bladder cancer. | justification: No brain regions are sampled; bladder is non-CNS and therefore irrelevant to ALS-FTD–affected regions.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay (Affymetrix GeneChip). | justification: The technology is microarray expression profiling, which is compatible with inclusion (not RNA-seq or proteomics).","justification: Exclude. Although this is a human microarray transcriptomic dataset, it studies bladder (urothelial) cancer, not ALS-FTD, and uses non-CNS tumor tissue. It also lacks a case/control design relevant to the ALS-FTD comparison. Therefore it does not meet the disease and tissue inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-52917,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; 53 Affymetrix miRNA 3.0 arrays; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: Human samples profiled on Affymetrix miRNA microarrays measuring RNA (miRNA/ncRNA) expression.,"Yes | evidence: Title and description repeatedly state amyotrophic lateral sclerosis (ALS); cohorts include sporadic ALS (sALS), familial ALS (fALS) and ALS mutation carriers. | justification: Study explicitly investigates ALS patients and mutation carriers; therefore pertains to the ALS–FTD disease spectrum (ALS arm).","No | evidence: Description: 'We obtained expression profiles of miRNAs as well as other non-coding RNAs (ncRNAs) in the serum of ... ALS patients ... and healthy controls.' Organism part: Not found. | justification: Samples are serum (peripheral blood), not CNS/brain tissue.","No | evidence: Description indicates direct profiling of patient serum from sALS, fALS, mutation carriers and controls; no mention of cell lines or in vitro/disease models. | justification: Study uses clinical patient samples (serum), not patient-derived cell lines or models.",Yes | evidence: Description: 'Serum ncRNA profiles ... were compared to age and gender matched healthy controls ... 9 fALS patients ... compared to 10 controls; 18 ALS mutation carriers ... compared to 8 controls and 18 sALS patients ... compared to 16 controls.' | justification: Explicit case vs matched control comparisons performed for multiple cohorts.,"Yes | evidence: Samples are serum (peripheral), not brain/CNS tissue. | justification: No brain regions sampled; serum is not a CNS region and therefore not a relevant brain region affected by ALS-FTD neurodegeneration.",No | evidence: Technology: Array assay; Affymetrix miRNA 3.0 arrays; Assay by Molecule: RNA assay. | justification: Microarray technology (miRNA arrays) is compatible with inclusion (not RNA-seq or proteomics).,"justification: Although this is a human ALS study using compatible microarray profiling and a case/control design, samples are serum (peripheral blood) rather than human CNS/brain tissue. Inclusion criteria require CNS tissue from regions relevant to ALS-FTD, so the dataset should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-59128,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Description: ""Microarrays were used to assess the transcriptome... Total RNA obtained from primary (AEC) and differentiated (dAEC) human airway epithelial cells..."" | justification: The study used microarray-based transcription profiling of human-derived samples (airway epithelial cells), so it meets the 'human microarray expression profiling' requirement.","No | evidence: Title and Description focus on airway epithelial basal cell response to injury; Experimental Factors and Source Characteristics list Disease: Not found; no mention of ALS, FTD, motor neuron disease, or neurodegeneration. | justification: The dataset studies airway epithelial injury/repair biology and does not pertain to ALS or FTD.","No | evidence: Cell type: differentiated airway epithelial cells (dAEC), primary airway epithelial cells (AEC); Description: ""Airway epithelial cells were obtained from donated lungs...""; Organism part: Not found (but sample source clearly lung/airway). | justification: Samples are lung/airway epithelial cells, not brain or other CNS tissues.","Yes | evidence: Description: ""Airway epithelial cells were obtained from donated lungs and grown in submersion culture... Cells were collected from four donated lungs and cultured... subjected to 8 or 24 hours in vitro mechanical or cyclic stretch..."" | justification: This is an in vitro model using primary patient-donor–derived airway epithelial cells subjected to experimental injury/stress, i.e., a patient-derived in vitro disease/model system (exclusion criterion 4).","No | evidence: Experimental Designs: Not found; Experimental Factors: injury type, cell line id, culture condition, cell type, injury duration; Description compares treated cells (MI, CS, MI+CS) to sham control in vitro rather than human case vs control cohorts. | justification: The study is an in vitro treatment/time-course experiment (treated vs sham) rather than a clinical case/control design comparing ALS/FTD patients to controls.","Yes | evidence: Samples are airway epithelial cells from donated lungs (no brain regions sampled); Organism part: Not found, but cell type indicates airway not CNS. | justification: The dataset does not sample CNS or any brain regions; the tissue (airway epithelium) is irrelevant to ALS-FTD neurodegeneration.","No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Study type: transcription profiling by array. | justification: The assay is microarray-based RNA expression profiling, which is compatible with the microarray inclusion criterion (not RNA-seq or proteomics).","justification: Exclude. Although the dataset uses human microarray expression profiling (meets criterion 1), it does not study ALS-FTD (fails criterion 2), does not involve human CNS/brain tissue (fails criterion 3), and is an in vitro patient-derived airway epithelial injury model (meets exclusion criterion 4). The design is an in vitro treatment/time-course rather than a clinical case/control cohort (fails criterion 5). Therefore it should not be included.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-60082,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Assays and Data: Technology: Array assay; Assay by Molecule: RNA assay. | justification: The study used array-based transcription profiling (RNA microarray) for the samples.,"No | evidence: Title and Description refer to malignant peripheral nerve sheath tumor (MPNST) and neurofibromatosis type 1 (NF1); no mention of ALS or FTD. | justification: The dataset focuses on MPNST (peripheral nerve tumor) and NF1, not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Description: Primary MPNSTs were implanted in the sciatic nerve of nude mice to create orthoxenograft MPNST models; Organism listed: nude mouse, Homo sapiens; Organism part: Not found. | justification: Samples derive from peripheral nerve tumors and xenografts (sciatic nerve implantation), not human CNS/brain tissue relevant to ALS-FTD.","Yes | evidence: Description: 'We generated five patient-derived MPNST orthoxenograft models... Primary MPNSTs were implanted in the sciatic nerve of nude mice to create orthoxenograft MPNST models.' | justification: The study uses patient-derived orthoxenograft (in vivo tumor) models, which are disease models and thus meet the exclusion criterion for non-clinical/model systems.","No | evidence: Experimental Designs: Not found; Experimental Factors list sample type, nf1-associated, passage, original tumor; no case/control groups described. | justification: No evidence of a case versus control study design; samples are primary tumors and xenograft passages used for characterization and treatment testing.","Yes | evidence: Samples are MPNSTs (peripheral nerve sheath tumors) and were implanted in the sciatic nerve; no CNS brain regions are indicated. | justification: Tissue sampled is peripheral (sciatic nerve / tumor) rather than brain regions affected by ALS-FTD, so tissue is irrelevant to ALS-FTD neurodegeneration.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The platform is microarray-based expression profiling, which is compatible with the inclusion criteria (not RNA-seq or proteomics).","justification: Exclude. Although the dataset uses human-related microarray expression profiling, it does not study ALS-FTD, uses patient-derived orthoxenograft disease models (in vivo xenografts), samples peripheral nerve tumors (not CNS regions affected in ALS-FTD), and lacks a case/control design. These factors violate multiple exclusion/inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-67527,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The experiment uses array-based transcription profiling of human RNA (microarray assay).,"No | evidence: Title and sample annotations: SPOAN (spastic paraplegia, optic atrophy, and neuropathy) affected patients and healthy controls; Disease field lists SPOAN. | justification: The study concerns SPOAN syndrome, not amyotrophic lateral sclerosis or frontotemporal dementia.",No | evidence: Organism part: Skin fibroblast; Sample type: fibroblast. | justification: Samples are skin-derived fibroblasts rather than human brain/CNS tissue.,"Yes | evidence: Sample annotations indicate cell type: Healthy, SPOAN syndrome — skin fibroblast samples from patients. | justification: These are patient-derived primary fibroblast cell samples (in vitro), which meet the exclusion criterion for patient-derived in vitro cell lines.",Yes | evidence: Sample count: 8; description: 4 SPOAN affected patients and 4 healthy controls; Experimental Factors: cell type. | justification: The study compares diseased vs healthy groups (case/control design).,Yes | evidence: Organism part: Skin fibroblast — no brain regions sampled. | justification: No CNS regions are profiled; fibroblasts are not regions affected by ALS-FTD.,No | evidence: Technology: Array assay; Study type: transcription profiling by array. | justification: The technology is microarray-based and thus compatible with inclusion (not RNA-seq or proteomics).,"justification: Exclude. Although the dataset is human microarray expression profiling, it does not pertain to ALS-FTD (it studies SPOAN), uses non-CNS tissue (skin fibroblasts), and comprises patient-derived in vitro cell samples — all of which violate inclusion/exclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-68240,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens; Assay by Molecule: RNA assay. | justification: The study uses microarray-based transcription profiling on human-derived samples (hiPSC-derived motor neurons), so it is human microarray expression profiling.","Yes | evidence: Title: 'hiPSC-derived motor neurons: sporadic ALS patients vs. controls'; Experimental Factors/Disease: control, ALS. | justification: The dataset compares sporadic ALS patient-derived samples to controls, so it pertains to ALS (within the ALS-FTD disease spectrum).","No | evidence: Cell type/line: Fibroblasts from peripheral nerve; samples are hiPSC-derived motor neurons; Organism part: Not found. | justification: Samples are in vitro differentiated motor neurons derived from patient fibroblasts (hiPSC model), not primary human brain/CNS tissue or post-mortem CNS samples.","Yes | evidence: Title and description: 'Differentiated motor neurons from hiPSC derived from peripheral nerve fibroblasts of sporadic ALS patients'; Cell line: HEK 293 noted. | justification: The study uses patient-derived hiPSC in vitro differentiated motor neurons (a cell-model system), which meets the exclusion criterion for patient-derived in vitro models.","Yes | evidence: Description: 'Two-condition experiment, ALS patients motor neurons vs. controls'; Experimental Factors: disease state; Biological replicates: 3 ALS, 3 control. | justification: The experiment directly compares cases (ALS) and controls, constituting a case/control design.","No | evidence: Organism part: Not found; samples are hiPSC-derived motor neurons rather than sampled brain regions. | justification: No brain regions were sampled; the cellular model represents motor neurons, which are relevant to ALS pathology (not an irrelevant brain region).",No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The assay uses microarray technology (compatible); it is not RNA-seq or proteomics.,"justification: Although the dataset is human, uses microarray expression profiling, pertains to ALS, and employs a case/control design with ALS-relevant motor neuron cells, it uses patient-derived in vitro hiPSC-derived motor neuron models rather than primary human CNS tissue. Per exclusion criterion 4 (exclude patient-derived in vitro cell lines/disease models), this dataset should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-7423,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment uses human RNA profiled on microarrays (transcription profiling by array), so it meets the human microarray requirement.","No | evidence: Title and description refer to Hereditary Motor and Sensory Neuropathies (HMSN1A, HMSN-LOM) and CCFDN syndrome; no mention of ALS or FTD. | justification: The diseases studied are peripheral demyelinating neuropathies, not ALS-FTD.","No | evidence: Samples are human Schwann cell lines (Schwann cells are peripheral nervous system glia); organism part field not CNS. | justification: Schwann cells derive from peripheral nerves (PNS), so the dataset does not involve human CNS/brain tissue.","Yes | evidence: Description: 'We analyzed human Schwann cell lines from three normal subjects, one HMSN-LOM patient, two HMSN-1A patients and two CCFDN patients' (cell lines). | justification: The study uses patient-derived in vitro Schwann cell lines rather than primary human CNS tissue, triggering exclusion criterion for in vitro models.","Yes | evidence: Description includes samples from affected patients and three healthy subjects; comparisons made between neuropathy samples and normals/reference pool. | justification: There are disease and control (healthy) samples permitting case vs control comparisons, although a common reference pool was used for two-color arrays.","Yes | evidence: Sample cell type: Schwann cells (peripheral nerve), not brain regions affected in ALS-FTD. | justification: The sampled tissue is peripheral (Schwann cells) and therefore not a CNS region relevant to ALS-FTD neurodegeneration.",No | evidence: Technology listed as Array assay; Assay by Molecule: RNA assay; Study type: transcription profiling by array. | justification: The platform is microarray-based and thus compatible with inclusion (technology is not RNA-seq or proteomics).,"justification: Exclude. Although this is human microarray data, the study does not concern ALS-FTD, uses patient-derived in vitro Schwann cell lines (PNS) rather than human CNS tissue, and samples are from peripheral nerve lineage not brain regions relevant to ALS-FTD. These factors violate inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-MEXP-2280,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens | justification: Genome-wide expression profiling was performed on human post-mortem tissue using array-based transcription profiling (microarray).,"Yes | evidence: Description: includes 5 FTD patients among disease groups (AD, PSP, PiD, FTD) and controls; Experimental Factors: disease | justification: The dataset contains samples from frontotemporal dementia (FTD) patients, which falls within the ALS-FTD spectrum of interest.",Yes | evidence: Description: snap frozen post-mortem tissue from the medial temporal lobe; Source Characteristics: Organism part: medial temporal lobe | justification: Samples are human post-mortem CNS tissue (medial temporal lobe).,No | evidence: Samples: post-mortem tissue; Cell type/line: Not found | justification: No patient-derived cell lines or in vitro/disease model samples—data are from post-mortem tissue.,Yes | evidence: Description: 5 FTD patients and 5 control subjects; Experimental Designs: disease_state_design; Experimental Factors: disease | justification: The study includes disease and matched control groups allowing case/control comparisons.,"No | evidence: Organism part: medial temporal lobe; Description: used to distinguish tauopathies including FTD | justification: Although medial temporal lobe is more classically implicated in AD, it is part of the temporal lobe and was used here to study FTD; thus the sampled region is relevant to FTD within the ALS-FTD spectrum.",No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Study type: transcription profiling by array | justification: The platform is microarray-based transcription profiling (compatible). No RNA-seq or proteomics reported.,"justification: The dataset is human microarray transcription profiling of post-mortem CNS tissue, includes FTD cases vs matched controls, and uses compatible array technology. It therefore meets inclusion criteria (human microarray, ALS-FTD spectrum disease, CNS tissue, case/control) and does not meet exclusion criteria (not cell lines/models, not incompatible technology).",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MEXP-3260,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: Human samples processed by microarray-based transcription profiling (RNA array assay).,"Yes | evidence: Disease labels in sample metadata: 'amyotrophic lateral sclerosis' (and 'normal'). Title and description state the study focuses on ALS severity. | justification: Dataset studies human amyotrophic lateral sclerosis (ALS), which is within the ALS-FTD clinical spectrum targeted by the project.","No | evidence: Organism part / Source Characteristics: 'muscle'; Description: samples from skeletal muscle biopsies. | justification: All samples are skeletal muscle biopsies, not brain/CNS tissue.","No | evidence: Description: samples were human biopsies from healthy muscles or muscles from patients diagnosed with ALS; Cell type/line: Not found. | justification: Samples are patient tissue biopsies, not patient-derived in vitro cell lines or experimental disease models.",Yes | evidence: Experimental Factors and Disease_state: 'normal' and 'amyotrophic lateral sclerosis'; Experimental Designs include disease_state_design. | justification: Study compares ALS patient samples versus healthy (control) samples (case/control design).,"Yes | evidence: Source Characteristics: Organism part = muscle (skeletal muscle biopsies); no brain regions listed. | justification: Tissue is peripheral muscle, not brain regions; therefore it does not sample CNS regions affected by ALS-FTD neurodegeneration.",No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray-based expression profiling (compatible).,"justification: Although this is a human microarray case/control study of ALS, it uses skeletal muscle (peripheral) biopsies rather than human CNS/brain regions relevant to ALS-FTD. Inclusion criteria require CNS tissue from regions affected by ALS-FTD, so the dataset should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-1925,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment uses microarray-based transcription profiling of human RNA (post-mortem brain cortex), so it is human microarray expression profiling.","Yes | evidence: Title and description: compares RNA from healthy controls and amyotrophic lateral sclerosis (ALS) patients carrying a C9ORF72 expanded repeat. | justification: The study explicitly examines ALS cases with the C9ORF72 expansion, which lies on the ALS–FTD genetic spectrum; therefore it pertains to ALS/ALS-FTD.",Yes | evidence: Sample Source Characteristics: Organism part: motor cortex; Description: post-mortem motor cortex from patients. | justification: Samples are human post-mortem central nervous system tissue (motor cortex).,"No | evidence: Sample Source Characteristics: organism part listed as motor cortex; no cell line/cell type attributes; clinical/familial indicates C9ORF72 ALS (post-mortem). | justification: Samples are post-mortem brain tissue, not patient-derived in vitro cell lines or model systems. (Note: 'In vitro design' appears in experimental design metadata but sample metadata indicate tissue source.)","Yes | evidence: Experimental Designs: disease state design; Experimental Factors: disease (normal, amyotrophic lateral sclerosis); Description: comparison between healthy controls and ALS patients. | justification: The study compares cases (ALS C9ORF72) to healthy controls, i.e., a case/control design.","No | evidence: Organism part: motor cortex; Description: post-mortem motor cortex from ALS patients. | justification: Motor cortex is a CNS region affected in ALS and relevant to ALS-FTD neurodegeneration, so the region is relevant.",No | evidence: Technology: Array assay; Study type: transcription profiling by array. | justification: The assay is microarray-based RNA expression profiling (compatible); the study does not use RNA-seq or proteomics.,"justification: This is a human microarray transcription profiling study of post-mortem motor cortex comparing ALS (C9ORF72) cases and healthy controls. Samples are CNS tissue relevant to ALS, the design is case/control, and the platform is microarray. There is no indication of in vitro cell lines or incompatible technologies. Therefore it meets the inclusion criteria.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-1926,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: Human RNA expression profiling was performed using microarray (array) technology on human samples.,"Yes | evidence: Description: compares fibroblasts from healthy controls, ALS patients carrying expanded GGGGCC repeat in C9ORF72 and ALS patients with SOD1 mutation; Experimental Factors: disease lists SOD1 mutant amyotrophic lateral sclerosis, C9ORF72 amyotrophic lateral sclerosis. | justification: The study is explicitly about amyotrophic lateral sclerosis (including C9ORF72-associated ALS, which lies on the ALS-FTD spectrum).","No | evidence: Cell type: fibroblast; Organism part: Not found; samples described as fibroblasts. | justification: Samples are patient-derived fibroblasts, not brain or other CNS tissue.","Yes | evidence: Cell type: fibroblast; Experimental Designs include in_vitro_design; Description: RNA samples collected from fibroblasts from patients. | justification: The dataset uses patient-derived in vitro cell material (fibroblast cultures), which meets the exclusion criterion for non-CNS in vitro samples.","Yes | evidence: Description: compares transcript levels between fibroblasts from healthy control patients and ALS patients; Experimental Designs include disease_state_design; Experimental Factors: disease. | justification: The study compares case (ALS) and control (healthy) groups, i.e., a case/control design.",No | evidence: Organism part: Not found; Cell type: fibroblast; no brain regions listed in samples. | justification: No brain regions are sampled; the samples are non-CNS fibroblasts rather than irrelevant brain regions.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Study type: transcription profiling by array. | justification: The assay used is microarray-based RNA expression profiling, which is compatible with inclusion (not RNA-seq or proteomics).","justification: Although this is a human microarray, case/control study of ALS-relevant patient samples, the material is patient-derived fibroblasts (in vitro) and not CNS tissue. Per exclusion criteria (patient-derived in vitro cell lines and lack of CNS tissue), the dataset should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-1927,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens | justification: The experiment used array-based transcription profiling (microarray) on human-derived samples (Homo sapiens RNA).,"Yes | evidence: Disease: C9ORF72 amyotrophic lateral sclerosis, SOD1 D90A amyotrophic lateral sclerosis, normal; Description references SOD1 and C9ORF72 mutations associated with ALS | justification: The samples/groups are defined by ALS-causing mutations (C9ORF72 repeat expansion and SOD1 D90A), so the study pertains to ALS (ALS-FTD spectrum).",No | evidence: Cell type: neuron differentiated from induced pluripotent stem cell; Organism part: Not found | justification: Samples are iPSC-derived neurons grown in vitro rather than primary human CNS tissue; no brain region or post-mortem CNS tissue is reported.,Yes | evidence: Description: compare RNA samples from induced pluripotent stem cells differentiated into neurons carrying ... mutations; Cell type: neuron differentiated from induced pluripotent stem cell; Experimental Designs: in_vitro_design | justification: The dataset uses patient-derived (or mutation-carrying) iPSC-derived neuronal cultures — an in vitro disease model — which meets the exclusion criterion for non-clinical models.,"Yes | evidence: Experimental Designs: disease_state_design; Experimental Factors: disease; Disease: ... and normal; Description: compare ... mutation carriers and those without any (control) | justification: The study compares mutant (disease) iPSC-derived neurons versus control (normal) iPSC-derived neurons, representing a case vs control comparison.","No | evidence: Organism part: Not found; Cell type: neuron differentiated from induced pluripotent stem cell | justification: No brain regions are sampled — the study uses in vitro differentiated neurons, so the question of irrelevant brain regions does not apply.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The technology used is array-based transcription profiling (microarray), which is compatible with inclusion criteria.","justification: Although the dataset is human and uses array-based expression profiling and involves ALS-causing mutations (relevant disease), it is based on in vitro patient-derived iPSC neuronal models rather than primary human CNS tissue. Per exclusion criterion 4 (exclude patient-derived in vitro cell lines/disease models), this dataset should be excluded.",No,No,False,,,,,,,,,
