custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-GEOD-47554,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Assays and Data: Technology: Array assay; Assay by Molecule: RNA assay; Description: 'Total RNAs ... subjected to mRNA microarrays.' | justification: Dataset used mRNA microarrays on RNA samples (array-based transcription profiling).,"No | evidence: Title/Description: focused on 'gastric carcinoma' and an orthotopic gastric cancer mouse model; Disease not ALS/FTD. | justification: The study investigates gastric cancer metastasis (Krukenberg tumor model), not ALS-FTD.","No | evidence: Experimental Factors > Organism part: xenografted tumor in stomach and ovary; Description: tumors formed in stomach wall and metastasized to ovary. | justification: Samples derive from stomach/ovary xenografted tumors, not human brain/CNS tissue.","Yes | evidence: Description: 'orthotopic route into BALB/c nude mice', 'xenografted tumor', 'SNU-16 cells were orthotopically injected' and cells were cultured and re-injected. | justification: This is an in vivo xenograft disease model using a human cancer cell line (experimental mouse model), i.e., non-clinical/model system.",No | evidence: Experimental Designs: Not found; Sample count: 4; Experimental Factors list ORGANISM PART but no case/control groups or control subjects described. | justification: No case versus control clinical study design is reported.,"Yes | evidence: Organism part values: xenografted tumors in stomach and ovary; no brain regions listed. | justification: Tissues sampled are non-CNS (stomach/ovary), so they are not regions affected by ALS-FTD.",No | evidence: Assays and Data: Technology: Array assay; Assay by Molecule: RNA assay; Description: mRNA microarrays. | justification: The study uses microarray technology (compatible); no RNA-seq or proteomics reported.,"justification: Exclude: although the dataset is human microarray-based, it is not relevant to ALS-FTD (studies gastric cancer), involves non-CNS tissues (stomach/ovary xenografts), and is an experimental xenograft mouse model rather than a clinical case-control study. It therefore fails multiple inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-52390,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Platform: Infinium HumanHT-12 (gene expression). Organism: Homo sapiens. | justification: The study used an array-based transcription profiling platform (Illumina HumanHT-12) on human samples, i.e., microarray gene expression data.","No | evidence: Title/Description: 'high-grade soft tissue sarcomas' representing eight subtypes; Experimental Factors: SARCOMA SUBTYPE; Disease field not indicating ALS or FTD. | justification: The dataset pertains to soft tissue sarcomas, not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Description: 79 primary, untreated high-grade soft tissue sarcomas, two non-neoplastic fat samples and 13 sarcoma cell lines; Organism: Homo sapiens; Organism part not reported as CNS/brain. | justification: Samples are soft tissue tumors and adipose controls/cell lines; no human brain or CNS tissue is reported.","Yes | evidence: Samples include 13 representative sarcoma cell lines; Sample attributes list many tumor cell line names (e.g., HT1080, MLS402, SW872, FU-DDLS-1, T778, T449, etc.). | justification: The dataset contains in vitro tumor cell lines, which are patient-derived/established cell lines and thus represent non-clinical in vitro models.","No | evidence: Experimental Designs: Not found; Experimental Factors: SARCOMA SUBTYPE, TUMOR CELL LINE, AGE YRS, SEX; no case/control factor described. | justification: No case versus control group design is described; samples are tumor subtypes and cell lines rather than defined case/control cohorts.","Yes | evidence: Sample types are soft tissue sarcomas and fat; no brain regions sampled or reported. | justification: The tissues sampled are non-CNS (soft tissue and fat), which are not relevant to ALS-FTD neurodegeneration.",No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The assay is microarray-based gene expression (compatible); no RNA-seq or proteomics technologies are reported.,"justification: Exclude: Although this is human microarray expression data, the study is about soft tissue sarcomas (not ALS-FTD), contains no CNS/brain samples, includes in vitro tumor cell lines, and lacks a case/control design. These factors violate multiple inclusion/exclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-5287,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA; Affymetrix GeneChip expression profiling described in Description. | justification: The study used human RNA profiled on microarray (Affymetrix GeneChip) for transcription profiling.,"No | evidence: Title: 'Transcription profiling of human advanced bladder cancer...'; Description: '...transitional cell carcinoma of the urothelium', cisplatin-treated bladder cancer patients. | justification: The dataset is about bladder cancer, not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Description: 'Tumors from 30 patients with advanced bladder cancer used in the study.' Organism: Homo sapiens; Organism part: Not found. | justification: Samples are tumor tissue from the bladder (non-CNS), not human brain/CNS tissue.",No | evidence: Description and overall design state tumor material from patients was used; no cell lines or in vitro models mentioned. | justification: Samples appear to be primary patient tumor tissues rather than patient-derived in vitro cell lines or disease models.,"No | evidence: Description: expression profiling of tumors from 30 patients to identify genes correlating with survival/response; Experimental Designs: unknown_experiment_design_type; no control group indicated. | justification: Study design is correlation/prognostic within a patient cohort (no clear case vs control groups), so it is not a case/control study.",Yes | evidence: Samples are from bladder tumors (transitional cell carcinoma of the urothelium); no CNS or brain regions sampled. | justification: The tissue sampled (bladder) is not a brain region and is irrelevant to ALS-FTD neurodegeneration.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA; Affymetrix GeneChip used. | justification: The technology is microarray-based expression profiling, which is compatible with inclusion criteria.","justification: Exclude. Although the dataset uses human microarray transcription profiling, it is a bladder cancer study with tumor tissue (non-CNS), not related to ALS-FTD, lacks a case/control design, and samples are from irrelevant (non-brain) tissue.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-52917,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; 53 Affymetrix miRNA 3.0 arrays (description). | justification: Human samples (Homo sapiens) profiled using Affymetrix miRNA microarrays (microarray-based expression profiling of ncRNAs/miRNAs).,"Yes | evidence: Title and description repeatedly refer to amyotrophic lateral sclerosis (ALS), sporadic ALS (sALS), familial ALS (fALS) and asymptomatic ALS mutation carriers. | justification: Study specifically investigates ncRNA signatures in ALS patients and mutation carriers, matching the ALS-FTD disease domain (ALS component).","No | evidence: Description: ""We obtained expression profiles of miRNAs as well as other non-coding RNAs (ncRNAs) in the serum of sporadic ALS patients...""; Organism: Homo sapiens; Organism part: not found. | justification: Samples are serum (blood-derived), not human brain or CNS tissue. Does not involve CNS tissue relevant to ALS-FTD. ",No | evidence: Description indicates sampling from patients and mutation carriers (serum); no mention of patient-derived cell lines or disease models. | justification: Study uses clinical serum samples from humans rather than in vitro cell lines or experimental disease models.,"Yes | evidence: Description: serum ncRNA profiles of sporadic and familial ALS patients and asymptomatic carriers were compared to age- and gender-matched healthy controls; group sizes and comparisons listed. | justification: Design includes case (ALS patients, mutation carriers) versus control (healthy) comparisons, i.e., a case/control study design.","No | evidence: Samples are serum per description; no brain regions sampled or reported. | justification: Because no brain/CNS regions were sampled, the question of irrelevant brain regions does not apply; dataset does not involve any brain region sampling.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Affymetrix miRNA 3.0 arrays. | justification: Data were generated using microarray technology (miRNA microarrays), which is compatible with microarray expression profiling inclusion criteria.","justification: Although this is a human microarray study of ALS with a case/control design and compatible technology, samples are serum (blood-derived) rather than human CNS/brain tissue. Because inclusion requires CNS tissue from regions relevant to ALS-FTD, this dataset should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-59128,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study uses microarray-based transcription profiling on human RNA (array assay on human airway epithelial cells).,"No | evidence: Title and Description: study of human airway epithelial basal cells and response to mechanical injury/cyclic stretch; Source Characteristics: Disease: Not found. | justification: The dataset concerns airway epithelial injury/repair and contains no indication of ALS, FTD, or related neurodegenerative disease.","No | evidence: Description: ""Airway epithelial cells were obtained from donated lungs...""; Sample attributes: Cell type: differentiated airway epithelial cells (dAEC), primary airway epithelial cells (AEC). | justification: Samples are lung/airway epithelial cells, not brain or other CNS tissue.","Yes | evidence: Description: cells were ""grown in submersion culture"" and ""subjected to 8 or 24 hours in vitro mechanical or cyclic stretch""; Samples collected from donated lungs and cultured prior to injury. | justification: This is an in vitro study using primary patient-derived airway epithelial cell cultures subjected to experimental injury, i.e. a patient-derived in vitro model.","No | evidence: Experimental Designs: Not found; Experimental Factors: injury type, cell line id, culture condition, cell type, injury duration (treatment vs sham), no clinical case/control groups reported. | justification: Study compares treated vs sham in cultured cells rather than clinical case versus control human cohorts.",Yes | evidence: Samples are airway epithelial cells from donated lungs (no CNS/brain regions sampled). | justification: No brain regions are sampled; tissue (lung/airway) is outside CNS and therefore irrelevant to ALS-FTD neurodegeneration.,"No | evidence: Technology: Array assay; Study type: transcription profiling by array. | justification: The assay is microarray-based RNA expression profiling, which is compatible with inclusion (not RNA-seq or proteomics).","justification: Exclude. Although this is human microarray expression data, the study is unrelated to ALS-FTD, uses non-CNS (airway) primary cell cultures with in vitro injury rather than clinical case/control CNS tissue, and therefore fails multiple inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-60082,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Assays and Data: Technology: Array assay; Assay by Molecule: RNA assay; Organism includes Homo sapiens; primary MPNSTs and orthoxenograft passages were selected for gene expression profiling. | justification: The study used microarray-based transcription profiling of RNA and includes human-derived primary tumor samples.,"No | evidence: Title and description describe malignant peripheral nerve sheath tumors (MPNST) and neurofibromatosis type 1 (NF1); no mention of amyotrophic lateral sclerosis (ALS) or frontotemporal dementia (FTD). | justification: The dataset focuses on MPNST/NF1 and therapeutic response, not ALS-FTD.","No | evidence: Description: primary MPNSTs were implanted in the sciatic nerve of nude mice; Organism part not listed as brain/CNS; MPNSTs are peripheral nerve sheath tumors. | justification: Samples derive from peripheral nerve tumors/xenografts (sciatic nerve), not human brain or CNS regions relevant to ALS-FTD.","Yes | evidence: ""We generated five patient-derived MPNST orthoxenograft models""; primary tumors and orthoxenograft passages were profiled; models were implanted in nude mice. | justification: This is an in vivo patient-derived xenograft (orthoxenograft) disease model, which meets exclusion criterion for non-clinical models.","No | evidence: Experimental Designs: Not found; Experimental Factors list sample type, nf1-associated, passage, original tumor; no control (healthy) group or case/control comparison described. | justification: The study compares primary tumors and xenograft passages/treatment responses rather than a case vs healthy control design.","Yes | evidence: Samples are MPNST tumors and orthoxenografts in the sciatic (peripheral) nerve; no brain regions sampled. | justification: Tissues sampled are peripheral nerve/tumor, not brain regions affected by ALS-FTD neurodegeneration.","No | evidence: Assays and Data: Technology: Array assay; Assay by Molecule: RNA assay; Study type: transcription profiling by array. | justification: The dataset uses microarray-based RNA expression profiling, which is compatible with inclusion (not RNA-seq or proteomics).","justification: Exclude: Although this is human microarray transcription profiling, the study is about MPNST (not ALS-FTD), uses patient-derived orthoxenograft disease models (xenografts), samples peripheral nerve/tumor tissue rather than CNS brain regions, and lacks a case/control design; it therefore fails multiple inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-67527,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The experiment uses array-based transcription profiling of human RNA (microarray platform).,"No | evidence: Title and sample annotations indicate SPOAN syndrome (spastic paraplegia, optic atrophy, and neuropathy); Disease field: SPOAN. | justification: The dataset focuses on SPOAN, not amyotrophic lateral sclerosis or frontotemporal dementia (ALS-FTD).","No | evidence: Organism part / Source Characteristics: Skin fibroblast; Cell type: Healthy, SPOAN syndrome (fibroblasts). | justification: Samples are skin-derived fibroblasts rather than human brain/CNS tissue. ","Yes | evidence: Source Characteristics: Skin fibroblast; Experimental Factors lists cell type; samples are patient-derived fibroblasts (4 affected, 4 healthy). | justification: The study uses patient-derived primary fibroblast cells (in vitro), which are non-CNS, patient-derived cell samples.",Yes | evidence: Description: 8 fibroblast samples: 4 SPOAN affected patients and 4 healthy controls. | justification: The sample set includes affected cases and healthy controls suitable for case/control comparison. (No paired/replicate structure noted.),Yes | evidence: Organism part: Skin fibroblast (no brain regions sampled). | justification: No CNS regions are sampled; skin fibroblasts are not regions affected by ALS-FTD neurodegeneration. ,"No | evidence: Technology: Array assay; Study type: transcription profiling by array. | justification: The platform is array-based expression profiling (microarray), which is compatible with inclusion criteria for microarray datasets. ","justification: Exclude: although the dataset is human microarray expression profiling and has a case/control design, it does not pertain to ALS-FTD (it studies SPOAN) and uses skin fibroblasts (patient-derived in vitro cells) rather than relevant human CNS tissue. These violate inclusion criteria (target disease and CNS tissue) and meet exclusion criteria (patient-derived in vitro cells).",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-68240,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens. | justification: The experiment uses microarray-based transcription profiling on human-derived samples (hiPSC-derived motor neurons).,Yes | evidence: Title: hiPSC-derived motor neurons: sporadic ALS patients vs. controls; Experimental Factors: disease state includes ALS. | justification: The dataset compares sporadic ALS patient-derived samples to controls; ALS is within the ALS-FTD disease spectrum.,"No | evidence: Description: Differentiated motor neurons from hiPSC derived from peripheral nerve fibroblasts; Sample attributes list cell types (fibroblasts, HEK 293) and no organism part/brain region. | justification: Samples are in vitro differentiated cells (hiPSC-derived motor neurons) derived from peripheral fibroblasts, not primary human CNS/brain tissue.",Yes | evidence: Title/Description: hiPSC-derived motor neurons from sporadic ALS patients; Sample attributes: Cell line/cell type indicate fibroblasts and HEK 293. | justification: The study uses patient-derived iPSC-differentiated motor neurons (an in vitro disease model) rather than primary patient CNS tissue.,"Yes | evidence: Description: Two-condition experiment, ALS patients motor neurons vs. controls; Experimental Factors: disease state. | justification: The design directly compares ALS-derived samples to control samples with biological replicates.","No | evidence: No organism part/brain region specified; samples are cell lines/hiPSC-derived neurons rather than sampled brain regions. | justification: The study does not sample brain regions at all, so it does not involve brain regions irrelevant to ALS-FTD (but it is excluded for being in vitro).",No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Study type: transcription profiling by array. | justification: The platform is microarray-based and thus compatible with inclusion (technology is not RNA-seq or proteomics).,"justification: Although the dataset is human, microarray-based, ALS-focused, and case/control, it uses patient-derived iPSC-differentiated motor neurons (an in vitro disease model) rather than primary human CNS tissue. This violates the exclusion criterion for patient-derived in vitro models and the requirement for samples from relevant CNS regions, so it should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-7423,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Organism: Homo sapiens; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The experiment uses microarray transcription profiling on human RNA (two-color arrays), so it meets the human microarray expression profiling requirement.","No | evidence: Title and Description: study of Hereditary Motor and Sensory Neuropathies (HMSN1A, HMSN-LOM) and congenital cataracts facial dysmorphism neuropathy (CCFDN); genes PMP22, NDRG1, CTDP1 mentioned. | justification: The dataset concerns inherited peripheral demyelinating neuropathies (HMSN/CCFDN), not amyotrophic lateral sclerosis or frontotemporal dementia (ALS-FTD).","No | evidence: Description: we analyzed human Schwann cell lines; Schwann cells are peripheral nervous system (PNS) glia. | justification: Samples are Schwann cell lines (PNS), not human brain/CNS tissue relevant to ALS-FTD.","Yes | evidence: Description: We analyzed human Schwann cell lines from three normal subjects, one HMSN-LOM patient, two HMSN-1A patients and two CCFDN patients. | justification: The study uses patient-derived Schwann cell lines (in vitro), which meets the exclusion criterion for patient-derived in vitro cell lines/disease models.","Yes | evidence: Description: compared human Schwann cell lines from patients (HMSN/CCFDN) to three healthy subjects; all samples were run on arrays with a common reference pool. | justification: The dataset contains patient and healthy control samples allowing case vs control comparisons, although arrays were hybridized against a common reference.","Yes | evidence: Samples are Schwann cell lines (peripheral nervous system) rather than brain or CNS tissue. | justification: Schwann cells and peripheral nerves are not CNS regions typically affected in ALS-FTD, so the sampled tissue is irrelevant to ALS-FTD neurodegeneration.",No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology used is microarray (compatible). No RNA-seq or proteomics reported.,"justification: Exclude. Although this is human microarray data, the study addresses peripheral demyelinating neuropathies (HMSN/CCFDN) using patient-derived Schwann cell lines (PNS, in vitro). It is not about ALS-FTD and does not analyze CNS brain regions relevant to ALS-FTD; additionally, it uses patient-derived cell lines which are an exclusion criterion.",No,No,False,,,,,,,,,
als-ftd-screened_E-MEXP-2280,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Description: genome wide expression profiles from snap frozen post-mortem tissue. | justification: The study used array-based transcription profiling on human post-mortem brain RNA (microarray expression profiling).,"Yes | evidence: Description: samples from patients with four neurodegenerative disorders (5 AD, 5 PSP, 5 PiD and 5 FTD patients) and 5 control subjects; Experimental Factors: Disease includes FTD. | justification: FTD patients are explicitly included. FTD is part of the ALS-FTD clinical spectrum, so the dataset is relevant to ALS-FTD research.",Yes | evidence: Organism: Homo sapiens; Organism part: medial temporal lobe; Description: snap frozen post-mortem tissue. | justification: Samples are human post-mortem medial temporal lobe (CNS) tissue.,No | evidence: Description and samples: snap frozen post-mortem tissue; Cell type/line: Not found. | justification: No patient-derived in vitro cell lines or disease models are used; samples are native post-mortem brain tissue.,"Yes | evidence: Description: 5 FTD patients and 5 control subjects; Experimental Designs: disease_state_design; Experimental Factors: disease. | justification: The study compares disease groups (including FTD) to matched control individuals, i.e., a case/control design.","No | evidence: Organism part: medial temporal lobe. | justification: The medial temporal lobe is part of the temporal lobe, which is a region affected in FTD; therefore the sampled region is relevant to ALS-FTD/FTD pathology.",No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The platform is microarray-based expression profiling (compatible); not RNA-seq or proteomics.,"justification: This dataset meets inclusion criteria: human microarray expression profiling of post-mortem CNS tissue (medial temporal lobe), includes FTD cases and matched controls (case/control design), and does not use incompatible technologies or in vitro models. No exclusion criteria are triggered.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MEXP-3260,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: Human samples profiled using array-based transcription (microarray) measuring RNA expression.,No | evidence: Disease listed in samples: amyotrophic lateral sclerosis (ALS). No mention of frontotemporal dementia (FTD) or ALS-FTD spectrum in title/description/metadata. | justification: The study addresses ALS only; it does not report involvement of FTD or the ALS-FTD spectrum.,"No | evidence: Organism part / Source Characteristics: muscle; Description: skeletal muscle biopsies. | justification: Samples are skeletal muscle (peripheral tissue), not brain or other CNS tissue.","No | evidence: Description: samples were from human biopsies; Cell type/line: Not found. | justification: Primary patient tissue biopsies were used, not patient-derived in vitro cell lines or experimental disease models.","Yes | evidence: Experimental Designs include disease_state_design; Experimental Factors DISEASE_STATE: normal, amyotrophic lateral sclerosis; Disease_state values: normal, amyotrophic lateral sclerosis. | justification: The study includes both ALS cases and healthy controls, enabling a case/control comparison.","Yes | evidence: Organism part: muscle (skeletal muscle). ALS-FTD neurodegeneration concerns CNS regions; sampled tissue is peripheral muscle. | justification: Tissue is non-CNS (skeletal muscle) and therefore not a brain region affected by ALS-FTD neurodegeneration, making it irrelevant to the CNS-focused inclusion criterion.",No | evidence: Technology: Array assay; Study type: transcription profiling by array; Assay by Molecule: RNA assay. | justification: The assay is microarray-based transcription profiling (compatible); no RNA-seq or proteomics reported.,"justification: Although this is a human microarray case/control study, it uses skeletal muscle rather than CNS tissue and addresses ALS (not ALS-FTD). It therefore fails the disease-target (ALS-FTD) and CNS tissue inclusion criteria and should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-1925,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment used array-based transcription profiling on human RNA (post-mortem samples), matching human microarray expression profiling.","Yes | evidence: Samples annotated with Disease: amyotrophic lateral sclerosis; Title: ...amyotrophic lateral sclerosis patients that carry an expanded ... C9ORF72 gene. | justification: The study is of ALS patients (including C9ORF72 expansion carriers). C9ORF72 expansions are etiologically linked to the ALS-FTD spectrum, so the dataset is relevant to ALS-FTD research.",Yes | evidence: Organism part: motor cortex; Description: RNA samples collected from post-mortem motor cortex; Organism: Homo sapiens. | justification: Samples are human post-mortem motor cortex (CNS tissue relevant to disease).,"No | evidence: Sample attributes indicate post-mortem motor cortex from human subjects; no cell line or in vitro source specified in sample Source Characteristics. | justification: Although 'In vitro design' appears in the Experimental Designs metadata, the sample-level metadata and description specify post-mortem brain tissue, not patient-derived cell lines or disease models.","Yes | evidence: Experimental Factors: disease; Description: compares RNA from post-mortem motor cortex from healthy control patients and ALS patients; Experimental Designs: disease state design. | justification: The study compares cases (ALS patients) versus controls (healthy), consistent with a case/control design.",No | evidence: Organism part: motor cortex; Description: post-mortem motor cortex samples. | justification: Motor cortex is a CNS region directly affected in ALS and therefore relevant to ALS-FTD neuropathology.,No | evidence: Technology: Array assay; Study type: transcription profiling by array; Assay by Molecule: RNA assay. | justification: The assay is array-based microarray expression profiling (compatible); no RNA-seq or proteomics reported.,"justification: This dataset meets inclusion criteria: human microarray expression profiling of post-mortem CNS tissue (motor cortex) from ALS patients and controls. The ALS cases include C9ORF72 expansion carriers (relevant to the ALS-FTD spectrum). It is not an in vitro/model study, uses compatible array technology, and has a case/control design. Therefore it should be considered for inclusion.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-1926,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment uses microarray-based transcription profiling of human RNA samples.,"Yes | evidence: Description: compares fibroblasts from healthy controls, ALS patients carrying C9ORF72 repeat expansion and ALS patients with SOD1 mutation; Experimental Factors: Disease lists SOD1 mutant amyotrophic lateral sclerosis, C9ORF72 amyotrophic lateral sclerosis. | justification: The study directly involves amyotrophic lateral sclerosis (ALS) patient samples (including C9ORF72-associated ALS).","No | evidence: Sample attributes: Cell type: fibroblast; Organism part: Not found. | justification: Samples are patient-derived fibroblasts, not human brain or other CNS tissue.","Yes | evidence: Experimental Designs include in_vitro_design; Sample attribute: Cell type: fibroblast. | justification: The dataset uses patient-derived in vitro cell material (fibroblast cultures), i.e., non-CNS cell lines.",Yes | evidence: Description: compares RNA from fibroblasts of healthy control patients and ALS patients; Experimental Factor: disease includes normal and disease states. | justification: The study compares disease cases versus healthy controls (case/control design).,"No | evidence: Organism part: Not found; Cell type: fibroblast. | justification: No brain regions are sampled; the study uses non-CNS fibroblast samples, so the question of irrelevant brain regions is not applicable.","No | evidence: Technology: Array assay; Study type: transcription profiling by array; Assay by Molecule: RNA assay. | justification: The assay is microarray-based (compatible with inclusion), not RNA-seq or proteomics.","justification: Although the dataset is human, microarray-based and involves ALS cases with a case/control design, it uses patient-derived fibroblasts (in vitro, non-CNS tissue). This violates inclusion criterion requiring CNS tissue and exclusion criterion disallowing patient-derived in vitro cell lines, so the dataset should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-1927,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment used microarray-based transcription profiling on human-derived samples (RNA from iPSC-derived neurons).,Yes | evidence: Experimental Factors: Disease lists 'C9ORF72 amyotrophic lateral sclerosis' and 'SOD1 D90A amyotrophic lateral sclerosis'; Title references C9ORF72 and SOD1 ALS. | justification: The study specifically investigates ALS-associated mutations (C9ORF72 and SOD1). C9ORF72 is part of the ALS-FTD spectrum.,"No | evidence: Samples: cell type 'neuron differentiated from induced pluripotent stem cell'; Organism part: Not found. | justification: Samples are in vitro differentiated iPSC-derived neurons, not human CNS tissue or post-mortem brain regions.","Yes | evidence: Cell type/line: 'neuron differentiated from induced pluripotent stem cell'; Title: 'iPS neuronal'. | justification: This is a patient-derived in vitro model (iPSC-derived neuronal lines), meeting the exclusion criterion for in vitro disease models.","Yes | evidence: Experimental Designs include disease_state_design; Experimental Factors: disease with groups 'C9ORF72 amyotrophic lateral sclerosis, SOD1 D90A amyotrophic lateral sclerosis, normal'. | justification: The study compares mutant (disease) versus control (normal) groups, i.e., a case/control-style comparison.","No | evidence: Organism part: Not found; samples are iPSC-derived neurons with no brain region specified. | justification: No brain regions were sampled, so the question of sampling irrelevant brain regions does not apply.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The assay is microarray-based; no incompatible technologies (RNA-seq, proteomics) are reported.","justification: Although the dataset is human and uses microarray profiling on samples related to ALS-associated mutations, it must be excluded because samples are patient-derived iPSC neurons (in vitro disease models) rather than human CNS tissue relevant to ALS-FTD (exclusion criterion 4). The case/control comparison does not overcome the primary exclusion of in vitro models.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-2325,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Description: Generic.SingleColor.014850; Assay by Molecule: RNA assay; Sample count: 41 | justification: The study is transcription profiling using microarray (single-color array) on human RNA samples.,"Yes | evidence: Title: Gene expression profiles in motor cortex of Control and Sporadic Amyotrphic Lateral Sclerosis patients; Experimental Factors > Disease: normal, Sporadic Amyotrophic Lateral Sclerosis | justification: The dataset explicitly includes sporadic ALS patients (within the ALS–FTD clinical spectrum), satisfying the target disease criterion.","Yes | evidence: Title references motor cortex; Experimental Factors > Source Characteristics: Organism: Homo sapiens; Organism part: v4 cortex | justification: Samples are human motor cortex (cerebral cortex) tissue, a CNS region relevant to ALS.","No | evidence: Additional screening-relevant attributes: Cell type/line: Not found; Samples described as motor cortex tissue from human donors (post-mortem attributes present: age at death, post-mortem interval) | justification: No patient-derived in vitro cell lines or disease models are indicated; samples are human brain tissue.","Yes | evidence: Experimental Designs: case control design, clinical history design; Experimental Factors include Disease: normal vs Sporadic ALS | justification: The study uses a case/control design comparing ALS cases to controls.",No | evidence: Title: motor cortex; Organism part: v4 cortex | justification: Motor cortex is a region significantly affected in ALS and thus relevant to ALS-FTD neurodegeneration.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Description: Generic.SingleColor.014850; Assay by Molecule: RNA assay | justification: The platform is microarray-based expression profiling, not RNA-seq or proteomics, so technology is compatible.","justification: This dataset meets inclusion criteria: human microarray expression profiling (array) of CNS tissue (motor cortex) from sporadic ALS patients and controls, with a case/control design. It does not involve in vitro cell lines or incompatible technologies, and samples are from a brain region relevant to ALS.",Yes,Yes,True,,,,,,,,,
