custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-GEOD-47554,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Assays and Data: Technology: Array assay; Assay by Molecule: RNA; Description: 'Total RNAs were isolated ... and subjected to mRNA microarrays'. | justification: The study used mRNA microarray profiling (array RNA assay) on samples derived from human tumor cells.,"No | evidence: Title and Description describe gastric carcinoma (human gastric cancer, Krukenberg tumor model). No mention of ALS, FTD, motor neuron disease or related terms. | justification: The dataset concerns gastric cancer metastasis, not ALS-FTD.","No | evidence: Experimental Factors > Source Characteristics: Organism part values indicate 'Xenografted tumor metastasized to ovaries', 'Xenografted tumor formed in the stomach' etc.; Description focuses on stomach and ovary tumors. | justification: Samples are xenografted gastric carcinoma tissues (stomach/ovary), not human brain/CNS tissue.","Yes | evidence: Description: human gastric carcinoma SNU-16 cells were engineered and orthotopically injected into BALB/c nude mice; tumors were dissociated and cultured and re-injected (xenograft mouse model). | justification: This is an in vivo disease model using human cancer cell lines xenografted into mice (and cultured derivatives), which meets the exclusion criterion for patient-derived in vitro cell lines/disease models.",No | evidence: Sample count: 4; Experimental Designs: Not found; Experimental Factors list ORGANISM PART but no case/control grouping or control (non-diseased) human samples described. | justification: No case/control clinical study design is reported; samples are different tumor-derived conditions rather than case vs healthy control human subjects.,Yes | evidence: Organism part values and Description specify stomach wall and ovary xenografted tumors; no brain regions sampled. | justification: The tissues sampled (stomach/ovary xenografts) are not CNS regions and are irrelevant to ALS-FTD neurodegeneration.,No | evidence: Assays and Data: Technology: Array assay; Assay by Molecule: RNA; Description references mRNA microarrays. | justification: The technology used is microarray expression profiling (compatible); no RNA-seq or proteomics reported.,"justification: Exclude: although the dataset uses human mRNA microarrays, it does not pertain to ALS-FTD, does not include human CNS tissue, is a xenograft/cell-line disease model (excluded), and lacks a case/control clinical design. Therefore it fails multiple inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-52390,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Description: ""We used the Infinium HumanHT-12 platform to profile gene expression""; Technology: Array assay; Organism: Homo sapiens. | justification: Dataset uses human expression microarray platform (Illumina HumanHT-12) profiling RNA from human samples.","No | evidence: Title/Description: ""high-grade soft tissue sarcomas""; Experimental Factors: SARCOMA SUBTYPE; Samples: primary untreated high-grade soft tissue sarcomas. | justification: The study concerns soft tissue sarcomas, not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Description and samples list refer to soft tissue sarcomas and sarcoma cell lines; Organism part: Not found; no brain/CNS tissue indicated. | justification: Samples are tumor (soft tissue) and cell lines, with no evidence of brain or other CNS tissue.","Yes | evidence: Samples list includes 13 representative sarcoma cell lines (e.g., HT1080, MLS1765, MLS402, SW872, FU-DDLS-1, etc.). | justification: Dataset includes patient-derived/established tumor cell lines (in vitro models), which meets the exclusion criterion for non-clinical in vitro models.","No | evidence: Experimental Designs: Not found; Experimental Factors: SARCOMA SUBTYPE, TUMOR CELL LINE, AGE YRS, SEX; no case vs control grouping described. | justification: No evidence of a case/control study design (comparisons are by sarcoma subtype/cell line rather than disease vs healthy control).","Yes | evidence: Title/Description: soft tissue sarcomas; Organism part: Not found; samples are non-CNS soft tissue tumors and cell lines. | justification: Tissues sampled are non-CNS (soft tissue sarcomas), which are not regions affected by ALS-FTD neurodegeneration.",No | evidence: Study type: transcription profiling by array; Technology: Array assay; Description: Infinium HumanHT-12 platform for gene expression. | justification: The technology is microarray-based expression profiling (compatible); no RNA-seq or proteomics reported.,"justification: Although the dataset is human microarray expression profiling, it does not pertain to ALS-FTD, does not involve CNS tissue, includes in vitro tumor cell lines, and lacks a case/control design. These factors violate multiple inclusion/exclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-5287,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Description: Affymetrix GeneChip expression profiling was carried out using tumor material from 30 patients; Organism: Homo sapiens. | justification: Human samples (Homo sapiens) were profiled using Affymetrix GeneChip microarrays (transcription profiling by array).,"No | evidence: Title: Transcription profiling of human advanced bladder cancer to predict response and survival following chemotherapy in patients; Description: study concerns cisplatin-containing chemotherapy for transitional cell carcinoma of the urothelium (bladder cancer). | justification: The study addresses bladder cancer, not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Title and Description indicate tumor material from bladder (transitional cell carcinoma of the urothelium); Organism part not CNS. | justification: Samples are bladder tumor tissue, not human brain or CNS regions.","No | evidence: Description: Affymetrix GeneChip expression profiling was carried out using tumor material from 30 patients (patient tumor samples). | justification: Data derive from patient tumor tissue (in vivo clinical samples), not patient-derived in vitro cell lines or model systems.","No | evidence: Sample count: 30; Description: analysis identified genes correlated with survival time after chemotherapy; no mention of healthy/control samples or case vs control grouping. | justification: Study design is prognostic correlation within a patient cohort, not a case versus healthy control comparison.",Yes | evidence: Samples are bladder tumor tissue (transitional cell carcinoma of the urothelium); no CNS/brain regions sampled. | justification: The dataset does not include any brain regions; therefore it does not sample regions relevant to ALS-FTD neurodegeneration.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Affymetrix GeneChip used. | justification: The technology is microarray-based expression profiling, which is compatible with inclusion criteria.","justification: Although the dataset uses human microarray expression profiling, it does not meet the disease and tissue inclusion criteria: it studies bladder cancer (not ALS-FTD) and uses bladder tumor tissue rather than CNS regions. The design is prognostic within patients rather than a case/control comparison. Therefore it should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-52917,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Description: 'using a total of 53 Affymetrix miRNA 3.0 arrays'; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study used human samples and Affymetrix miRNA 3.0 microarrays to profile non-coding RNAs, so it is human microarray expression profiling.","Yes | evidence: Title and description repeatedly refer to ALS: 'Early pre-symptomatic and progressive signatures ... in ALS patients and mutation carriers'; 'sporadic ALS patients (sALS), familial ALS cases (fALS), asymptomatic mutation carriers'. | justification: The dataset specifically investigates ALS patients, familial ALS, and mutation carriers, meeting the ALS-FTD disease domain (ALS side of the spectrum).","No | evidence: Description: 'We obtained expression profiles of miRNAs ... in the serum of sporadic ALS patients ... and healthy controls.' Organism part: Not found; samples described as serum. | justification: Samples are blood serum rather than brain/CNS tissue, so the dataset does not involve human CNS tissue.","No | evidence: Description indicates clinical samples (serum) from sALS, fALS and asymptomatic mutation carriers; no mention of cell lines or in vitro disease models. | justification: The study uses patient-derived serum samples, not patient-derived in vitro cell lines or experimental disease models.","Yes | evidence: Description: 'Serum ncRNA profiles ... were compared to age and gender matched healthy controls'; specific comparisons: '9 fALS patients ... compared to 10 controls', '18 ALS mutation carriers ... compared to 8 controls', '18 sALS patients ... compared to 16 controls.' | justification: The design compares patient groups to matched healthy control groups, i.e., a case/control study design.","No | evidence: Samples are serum; no brain regions are reported (Organism part: Not found). | justification: Because no brain/CNS regions were sampled, the question of sampling irrelevant brain regions does not apply; the dataset does not involve brain regions.","No | evidence: Technology: Array assay; Affymetrix miRNA 3.0 arrays used; Assay by Molecule: RNA assay. | justification: The platform is microarray-based (miRNA arrays), which is compatible with the microarray expression profiling inclusion criterion.","justification: Although the dataset is human microarray profiling and is directly about ALS with a case/control design, it uses serum rather than human brain/CNS tissue. The inclusion criteria require CNS tissue from regions relevant to ALS-FTD. Therefore the dataset should be excluded because it does not sample CNS tissue.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-59128,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Assays and Data: Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study used human RNA expression profiling on microarrays (transcription profiling by array) from Homo sapiens samples.,"No | evidence: Description: focuses on human airway epithelial basal cells in response to mechanical injury and cyclic stretch; Experimental Factors / Source Characteristics: Disease: Not found; no mention of ALS or FTD. | justification: The study investigates airway epithelial injury responses, not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Samples / Cell type: differentiated airway epithelial cells (dAEC), primary airway epithelial cells (AEC); Description: airway epithelial cells were obtained from donated lungs and grown in culture. | justification: Samples are lung airway epithelial cells cultured in vitro, not human brain or CNS tissue.","Yes | evidence: Description: cells were obtained from donated lungs and grown in submersion culture to obtain a pure population of basal cells; Experimental Factors: cell line id, culture condition; Cells were subjected in vitro to mechanical injury and cyclic stretch. | justification: This is an in vitro study using primary patient-derived airway epithelial cells cultured and experimentally treated, i.e., a patient-derived cell model rather than direct clinical tissue.","No | evidence: Experimental Factors: injury type, culture condition, injury duration; Experimental Designs: Not found; Description describes in vitro treatments vs sham rather than patient case/control groups. | justification: The design compares in vitro injury/stress treatments to sham controls in cultured cells, not case versus control groups from patients with or without ALS-FTD.","Yes | evidence: Cell type: airway epithelial cells (AEC, dAEC) derived from donated lungs; Description specifies airway basal epithelial cells. | justification: Tissue sampled is airway/lung epithelium, which is not a CNS region affected by ALS-FTD.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The platform is microarray-based RNA expression profiling, which is compatible with inclusion (not RNA-seq or proteomics).","justification: Although this is a human microarray RNA expression study, it should be excluded because it does not pertain to ALS-FTD, does not use human CNS/brain tissue, uses patient-derived cells cultured and experimentally injured in vitro (a cell model), and is not a clinical case/control disease study.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-60082,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The experiment uses microarray-based transcription profiling (RNA on array platform).,"No | evidence: Title and description: malignant peripheral nerve sheath tumor (MPNST), NF1-related and sporadic MPNST; testing sorafenib in MPNST orthoxenograft models. | justification: The dataset concerns MPNST (a peripheral nerve sarcoma), not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Description: primary MPNSTs implanted in the sciatic nerve of nude mice; Organism listed: nude mouse, Homo sapiens; no brain/CNS tissue indicated. | justification: Samples derive from peripheral nerve tumors and xenografts (sciatic nerve implantation), not human brain/CNS regions relevant to ALS-FTD.","Yes | evidence: Description: ""patient-derived MPNST orthoxenograft models""; primary tumor and orthoxenograft passages profiled. | justification: The study profiles patient-derived xenograft (orthoxenograft) models (in vivo disease models), which are non-clinical models and meet the exclusion criterion.","No | evidence: Sample metadata: ""Experimental Designs: Not found""; Experimental factors list sample type, passage, nf1-associated, original tumor; no case/control groups described. | justification: No evidence of a clinical case versus control study design; samples are tumor and xenograft passages rather than case/control cohorts.","Yes | evidence: Description: tumors implanted in the sciatic nerve; study focuses on peripheral nerve sheath tumors (MPNST). | justification: Sampled tissue is peripheral nerve/xenograft (sciatic nerve), not CNS brain regions affected in ALS-FTD.",No | evidence: Technology: Array assay; Study type: transcription profiling by array. | justification: The dataset uses microarray technology (compatible); no RNA-seq or proteomics.,"justification: Exclude. Although the study uses microarray transcription profiling, it does not pertain to ALS-FTD, does not sample human CNS/brain tissue, uses patient-derived orthoxenograft disease models (exclusion criterion), and lacks a case/control clinical design. Therefore it fails multiple inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-67527,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: Human samples were profiled using microarray-based transcriptional (RNA) assays.,"No | evidence: Title and description: comparison between control and SPOAN affected patients (spastic paraplegia, optic atrophy, and neuropathy). Disease in samples labeled as SPOAN syndrome. | justification: The study targets SPOAN syndrome, not amyotrophic lateral sclerosis or frontotemporal dementia (ALS-FTD).",No | evidence: Organism part: Skin fibroblast; Sample description: fibroblast samples. | justification: Samples are skin-derived fibroblasts rather than human brain/CNS tissue.,"Yes | evidence: Samples are skin fibroblasts derived from affected patients and healthy controls. | justification: The dataset uses patient-derived in vitro cell cultures (fibroblasts), which are non-CNS, in vitro patient-derived samples.","Yes | evidence: Description: 8 samples analyzed: 4 SPOAN affected patients and 4 healthy controls. | justification: Study directly compares cases (SPOAN) to controls, i.e., a case/control design.",Yes | evidence: Organism part: Skin fibroblast; no brain/CNS regions sampled. | justification: No brain regions are sampled; tissue (skin fibroblasts) is not a CNS region and is irrelevant to ALS-FTD neurodegeneration.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray-based transcription profiling, which is compatible with inclusion (not RNA-seq or proteomics).","justification: Exclude. Although the dataset is human microarray transcription profiling with a case/control design, it targets SPOAN syndrome rather than ALS-FTD, uses patient-derived skin fibroblasts (in vitro, non-CNS tissue), and therefore does not meet disease- and CNS-tissue inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-68240,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Description: evaluated the gene expression profile by means microarray-linked to specific analysis tools. | justification: The study uses array-based transcription profiling (microarray) of human-derived samples.,"Yes | evidence: Title: 'hiPSC-derived motor neurons: sporadic ALS patients vs. controls'; Description: 'ALS patients motor neurons vs. controls'; Experimental Factors: Disease state includes 'ALS'. | justification: The study compares samples from sporadic ALS patients to controls, so it targets ALS (within the ALS-FTD spectrum).","No | evidence: Description: 'Differentiated motor neurons from hiPSC derived from peripheral nerve fibroblasts'; Organism part: Not found; Sample attributes list cell types (fibroblasts, cell line) rather than tissue. | justification: Samples are in vitro differentiated hiPSC-derived motor neurons (cell culture), not primary human brain/CNS tissue specimens.","Yes | evidence: Title/Description: 'hiPSC-derived motor neurons' and 'Differentiated motor neurons from hiPSC derived from peripheral nerve fibroblasts'; Sample attributes list cell lines/fibroblasts. | justification: The dataset uses patient-derived induced pluripotent stem cell (hiPSC) models (in vitro differentiated neurons), which are patient-derived cell models rather than clinical tissue samples.","Yes | evidence: Description: 'Two-condition experiment, ALS patients motor neurons vs. controls. Biological replicates: 3 ALS replicates, 3 control replicates.'; Experimental Factors: disease state. | justification: The design directly compares ALS cases to controls with biological replicates, satisfying a case/control setup.",No | evidence: Organism part: Not found; samples are hiPSC-derived motor neurons (in vitro) rather than sampled brain regions. | justification: No primary brain regions are sampled; the dataset does not involve brain-region tissue that would be classified as irrelevant to ALS-FTD.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The assay is microarray-based RNA profiling, which is compatible with the inclusion technology requirement.","justification: Although the dataset is human, microarray-based, targets ALS, and uses a case/control design, it should be excluded because samples are patient-derived in vitro models (hiPSC-derived motor neurons). The exclusion criteria disallow patient-derived in vitro cell lines/disease models; therefore the dataset does not meet the requirement for primary human CNS tissue.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-7423,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Description: 'we used ... microarray analysis.' | justification: The experiment used microarray-based transcription profiling on human samples (RNA assays), so it meets the human microarray expression profiling requirement.","No | evidence: Title/Description: study of Hereditary Motor and Sensory Neuropathies (HMSN1A, HMSN-LOM) and CCFDN syndrome; genes PMP22, NDRG1, CTDP1 are mentioned. No mention of ALS or FTD. | justification: The dataset investigates inherited peripheral demyelinating neuropathies (HMSN, CCFDN), not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Title/Description: 'Transcription profiling of human Schwann cells ...'; Samples: human Schwann cell lines. | justification: Samples are human Schwann cells (peripheral nervous system glia), not brain or CNS tissue.","Yes | evidence: Description: 'we analyzed human Schwann cell lines from three normal subjects, one HMSN-LOM patient, two HMSN-1A patients and two CCFDN patients' and Experimental design: cell lines and technical/biological replicates. | justification: Data derive from patient-derived and control Schwann cell lines (in vitro), which are non-clinical cell-line models and thus excluded by criterion 4.","Yes | evidence: Description/Design: includes neuropathy patient-derived cell lines and healthy subject-derived cell lines (three healthy subjects and multiple patient samples); comparisons made between neuropathy samples and controls/reference pool. | justification: The study compares diseased (patient) cell lines to healthy controls (although via a common reference), consistent with a case/control comparison.","Yes | evidence: Samples are Schwann cells (PNS); no CNS brain regions are sampled. | justification: ALS-FTD affects CNS regions (motor neurons, frontal/temporal cortex); Schwann cells are peripheral and not among CNS regions significantly affected by ALS-FTD.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; description explicitly states microarray analysis. | justification: The technology used is microarray expression profiling (compatible), not RNA-seq or proteomics.","justification: Although the dataset uses human microarray profiling, it studies peripheral demyelinating neuropathies using patient-derived Schwann cell lines (PNS, in vitro), not ALS-FTD or human CNS tissue. It therefore fails inclusion criteria 2 and 3 and meets exclusion criterion 4 (in vitro cell lines).",No,No,False,,,,,,,,,
als-ftd-screened_E-MEXP-2280,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Organism: Homo sapiens; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The experiment used genome-wide transcription profiling by array on human (Homo sapiens) post-mortem tissue, i.e. a human microarray expression profiling study.","Yes | evidence: Description: includes 5 FTD patients among groups (5 AD, 5 PSP, 5 PiD and 5 FTD patients). Experimental Factors > Disease lists FTD. | justification: Frontotemporal dementia (FTD) cases are included in the dataset, which places it within the ALS-FTD spectrum focus (FTD component is directly represented).",Yes | evidence: Description: snap frozen post-mortem tissue from the medial temporal lobe; Samples: Organism part: medial temporal lobe; Organism: Homo sapiens. | justification: Samples are human post-mortem CNS tissue (medial temporal lobe).,"No | evidence: Samples are snap frozen post-mortem tissue; Cell type/line: Not found; Description refers to patient tissue, not cell lines or models. | justification: The dataset uses native post-mortem brain tissue from patients, not patient-derived in vitro cell lines or experimental disease models.","Yes | evidence: Description: 5 AD, 5 PSP, 5 PiD, 5 FTD patients and 5 control subjects; 'All patients were matched ...'. Experimental Factors: disease. | justification: The study includes disease groups and matched control subjects, constituting a case/control design.","No | evidence: Organism part: medial temporal lobe; Description: study of FTD among other neurodegenerative disorders. | justification: The medial temporal lobe is part of the temporal lobe, which is relevant to FTD pathology; thus the sampled region is not irrelevant to ALS-FTD (FTD) investigations.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The platform is microarray (array-based transcription profiling), which is compatible with the inclusion criteria; no RNA-seq or proteomics reported.","justification: This is a human microarray transcription profiling study on post-mortem medial temporal lobe tissue that includes FTD cases and matched controls, uses appropriate array technology, and does not use in vitro models. Therefore it meets the inclusion criteria for ALS-FTD (FTD component) CNS microarray datasets. Note: dataset includes multiple neurodegenerative diseases and does not include ALS cases specifically, and sample sizes are small, but these are not exclusion criteria.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MEXP-3260,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The study uses microarray-based transcription profiling (array) on human RNA samples.,"Yes | evidence: Description: samples from patients were clearly diagnosed as having Amyotrophic Lateral Sclerosis (ALS); Disease: normal, amyotrophic lateral sclerosis | justification: The dataset is explicitly about ALS, which is part of the ALS-FTD disease spectrum.","No | evidence: Organism part: muscle; Description: identify gene expression changes in skeletal muscle; All samples were human biopsies from muscle | justification: Samples are skeletal muscle biopsies, not brain/CNS tissue.","No | evidence: Description: samples were human biopsies from healthy muscles or muscles of ALS patients; Cell type/line: Not found | justification: Samples are primary patient biopsies, not patient-derived in vitro cell lines or disease models.","Yes | evidence: Experimental Factors: DISEASE_STATE with values normal, amyotrophic lateral sclerosis; Disease_state: normal, amyotrophic lateral sclerosis | justification: The study compares ALS patients versus normal controls (case/control design).","Yes | evidence: Organism part: muscle; samples are skeletal muscle biopsies (not brain regions) | justification: The tissue sampled (skeletal muscle) is not a CNS region; inclusion requires CNS regions relevant to ALS-FTD, so the tissue is irrelevant for this criterion.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The technology is microarray-based transcription profiling, which is compatible with inclusion.","justification: Although the dataset is human, uses microarray profiling, concerns ALS, and has a case/control design, it uses skeletal muscle biopsies rather than human CNS/brain tissue. Inclusion criteria require CNS regions relevant to ALS-FTD, so the dataset should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-1925,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment uses microarray-based transcription profiling on human RNA (post-mortem brain), matching human microarray expression profiling requirement.","Yes | evidence: Title: ...amyotrophic lateral sclerosis patients that carry an expanded ... C9ORF72 gene; Sample disease: amyotrophic lateral sclerosis. | justification: The study targets ALS patients carrying the C9ORF72 expansion. C9ORF72 mutations lie on the ALS-FTD spectrum, so the dataset pertains to the ALS-FTD disease spectrum.","Yes | evidence: Organism part: motor cortex; Description: RNA samples collected from post-mortem motor cortex; Organism: Homo sapiens. | justification: Samples are human post-mortem motor cortex tissue, a CNS region.","No | evidence: Samples: post-mortem motor cortex from control patients and ALS patients; No cell line or in vitro source characteristics reported. | justification: Tissues are direct human post-mortem brain samples, not patient-derived cell lines or disease models.","Yes | evidence: Experimental Factors: disease (normal, amyotrophic lateral sclerosis); Description compares RNA from healthy control patients and ALS patients. | justification: The study compares cases (ALS patients) to controls (healthy patients), satisfying a case/control design.",No | evidence: Organism part: motor cortex; Description: post-mortem motor cortex. | justification: Motor cortex is a primary CNS region affected in ALS and thus relevant to ALS-FTD studies.,No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The experiment uses microarray technology (array) rather than incompatible methods like RNA-seq or proteomics.,"justification: This dataset meets inclusion criteria: human microarray expression profiling of post-mortem motor cortex from ALS patients (C9ORF72) and healthy controls, with a case/control design, using compatible microarray technology and no in vitro/disease-model samples.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-1926,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The experiment used array-based transcription profiling of human RNA samples (microarray-style array assay).,"Yes | evidence: Disease: SOD1 mutant amyotrophic lateral sclerosis, C9ORF72 amyotrophic lateral sclerosis, normal; Title: Transcriptome profile of C9ORF72 ALS fibroblast. | justification: Samples are from patients with amyotrophic lateral sclerosis (including C9ORF72 and SOD1 mutations), which is within the ALS-FTD disease spectrum.","No | evidence: Cell type: fibroblast; Organism part: Not found; Samples described as fibroblasts. | justification: Samples are patient-derived fibroblasts (skin-derived), not human brain or CNS tissue.","Yes | evidence: Experimental Designs: in_vitro_design; Cell type: fibroblast; Description: compare RNA samples collected from fibroblasts from healthy control patients and ALS patients. | justification: The study uses patient-derived in vitro cells (fibroblast cultures), which are non-CNS, in vitro samples.","Yes | evidence: Description: compare the differences in transcript levels between RNA samples collected from fibroblasts from healthy control patients and ALS patients; Experimental Factors: disease; Experimental Designs: disease_state_design. | justification: The design compares disease (ALS) samples versus healthy controls, consistent with a case/control study design.","No | evidence: Cell type: fibroblast; Organism part: Not found; no brain regions listed. | justification: No brain/CNS regions are sampled at all, so the question of irrelevant brain regions is not applicable.",No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The assay is array-based transcription profiling (microarray-compatible); no RNA-seq or proteomics technology is reported.,"justification: Although this is a human, array-based, case/control study of ALS patients, the samples are patient-derived fibroblasts (in vitro, non-CNS). Per exclusion criteria (patient-derived in vitro cell lines and non-CNS tissue), the dataset should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-1927,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: Dataset uses microarray-based transcription profiling of human-derived samples (RNA assays on array platform).,"Yes | evidence: Experimental Factors > Disease: C9ORF72 amyotrophic lateral sclerosis, SOD1 D90A amyotrophic lateral sclerosis; Title/description compare C9ORF72 and SOD1 ALS mutations. | justification: The study investigates ALS-associated mutations (C9ORF72 and SOD1); C9ORF72 is part of the ALS-FTD spectrum.","No | evidence: Cell type/line: neuron differentiated from induced pluripotent stem cell; Organism part: Not found; samples are in vitro differentiated neurons. | justification: Samples are iPSC-derived neurons (in vitro), not human CNS tissue or brain regions from patients.","Yes | evidence: Cell type: neuron differentiated from induced pluripotent stem cell; Experimental Designs include in_vitro_design. | justification: The experiment uses patient-derived in vitro iPSC neuronal models (disease models), meeting exclusion criterion for non-clinical models.","Yes | evidence: Experimental Factors list disease states: C9ORF72 ALS, SOD1 D90A ALS, normal; description compares mutant vs control transcriptomes. | justification: Design compares diseased (mutation) samples to normal controls (case vs control).","No | evidence: Organism part: Not found; samples are iPSC-derived neurons rather than sampled brain regions. | justification: No brain regions are reported, so the question of irrelevant brain region sampling does not apply.",No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Study type: transcription profiling by array. | justification: The platform is microarray-based (compatible with inclusion criteria).,"justification: Although the dataset is human, uses microarray expression profiling, pertains to ALS-related mutations, and has a case/control comparison, it uses patient-derived in vitro iPSC neuronal models rather than human CNS tissue from affected brain regions. This violates exclusion criterion 4 (in vitro disease models) and fails inclusion criterion 3 (samples from human CNS regions relevant to ALS-FTD). Therefore it should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-2325,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Generic.SingleColor.014850; Assay by Molecule: RNA assay; Technology: Array assay | justification: The study uses array-based transcription profiling (microarray) on RNA from samples.,"Yes | evidence: Title: Gene expression profiles in motor cortex of Control and Sporadic Amyotrphic Lateral Sclerosis patients; Experimental Factors > Disease: normal, Sporadic Amyotrophic Lateral Sclerosis | justification: The dataset studies sporadic ALS patients. ALS lies on the ALS-FTD clinical spectrum, so the dataset pertains to the ALS/ALS-FTD domain.","Yes | evidence: Organism: Homo sapiens; Organism part: v4 cortex; Title specifies motor cortex | justification: Samples are human cortical (motor cortex) tissue, i.e., CNS tissue relevant to ALS.",No | evidence: Cell type/line: Not found; Sample description and title indicate post-mortem motor cortex from patients | justification: No patient-derived in vitro cell lines or disease models are reported; samples are human brain tissue.,"Yes | evidence: Experimental Designs: case control design, clinical history design; Disease states: normal and Sporadic ALS | justification: The study compares control (normal) and sporadic ALS groups consistent with a case/control design.",No | evidence: Organism part: v4 cortex; Title: motor cortex | justification: Motor cortex is a primary CNS region affected in ALS and thus relevant to ALS-FTD studies.,"No | evidence: Study type: transcription profiling by array; Technology: Generic.SingleColor.014850; Assay by Molecule: RNA assay; Technology: Array assay | justification: The assay uses microarray technology, which is compatible with the inclusion criteria.","justification: This is a human microarray transcription profiling study of motor cortex from sporadic ALS patients and controls, using a case-control design on CNS tissue relevant to ALS. No in vitro models or incompatible technologies are used, so it meets the inclusion criteria.",Yes,Yes,True,,,,,,,,,
