custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
als-ftd-screened_E-GEOD-47554,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Assays and Data: Technology: Array assay; Assay by Molecule: RNA assay; Description: 'Total RNAs were isolated ... and subjected to mRNA microarrays'. Organism: Homo sapiens (source characteristics). | justification: The study performed mRNA microarray profiling on human-derived samples (human gastric carcinoma cells/xenografts), so the platform is microarray-based expression profiling of human material.","No | evidence: Title and Description: study of gastric carcinoma metastasis (Krukenberg tumor), references to gastric carcinoma, SNU-16 cells, metastasis to ovary; no mention of ALS or FTD. | justification: The disease under study is gastric cancer/metastasis, not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Experimental Factors > Organism part: 'Xenografted tumor metastasized to ovaries', 'Xenografted tumor formed in the stomach' etc.; Description refers to stomach and ovary tumors. | justification: Samples are tumor tissues (stomach/ovary xenografts), not human brain or other CNS tissue.","Yes | evidence: Description: 'A highly tumorigenic GC cells were engineered ... injected via orthotopic route into BALB/c nude mice'; 'xenografted tumor' and re-injection described. | justification: This is an experimental in vivo mouse xenograft disease model using a human cancer cell line (SNU-16), i.e., a disease model rather than clinical patient CNS tissue.",No | evidence: Samples: 4; Experimental Designs: Not found; Experimental Factors list only ORGANISM PART; no case/control groups or healthy controls indicated. | justification: The study design compares tumor types/stages in a model system rather than a human case vs. control clinical design.,Yes | evidence: Organism part values and description indicate stomach wall and ovary xenografted tumors; no brain/CNS regions sampled. | justification: Tissues sampled (stomach/ovary xenografts) are not CNS regions and are not affected by ALS-FTD neurodegeneration.,No | evidence: Assays and Data: Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology used is microarray (compatible); no RNA-seq or proteomics technology reported.,"justification: Exclude. Although this dataset uses human-derived material profiled by microarray, it studies gastric carcinoma xenografts in mice (a cancer model), not ALS-FTD, does not involve human CNS tissue, is a disease model rather than clinical patient tissue, and lacks a human case/control design. These factors conflict with multiple inclusion/exclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-52390,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Platform: Infinium HumanHT-12; Assay by Molecule: RNA assay. | justification: The study used the Infinium HumanHT-12 microarray platform to profile gene expression in human samples.,"No | evidence: Title/description: high-grade soft tissue sarcomas; Experimental Factors list SARCOMA SUBTYPE; Disease field: not ALS/FTD (not found). | justification: The dataset concerns soft tissue sarcomas, not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Samples: primary high-grade soft tissue sarcomas, two non-neoplastic fat samples, and 13 sarcoma cell lines; Organism part: not found. | justification: Sample types are sarcoma tumors, fat, and cell lines — no human brain/CNS tissue is reported.","Yes | evidence: Description: '13 representative sarcoma cell lines'; Sample attributes list many tumor cell lines (e.g. HT1080, MLS1765, SW872, etc.). | justification: The dataset includes patient-derived/in vitro tumor cell lines.","No | evidence: Experimental Designs: Not found; Experimental Factors: SARCOMA SUBTYPE, TUMOR CELL LINE, AGE YRS, SEX — no case/control factor present. | justification: No explicit case vs control study design; comparisons appear across tumor subtypes and cell lines.","Yes | evidence: No CNS/brain tissue reported; samples are sarcoma, fat, and cell lines (Organism part not found). | justification: No brain regions relevant to ALS-FTD neurodegeneration are sampled.",No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Platform: Infinium HumanHT-12. | justification: The assay is microarray-based (compatible); no RNA-seq or proteomics technologies reported.,"justification: Exclude: although this is human microarray expression data, the study addresses soft tissue sarcomas (not ALS-FTD), contains no CNS/brain samples, includes in vitro tumor cell lines, and lacks a case/control design. These factors fail multiple inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-5287,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Description: Affymetrix GeneChip expression profiling was carried out using tumor material from 30 patients; Assays and Data: Technology: Array assay; Assay by Molecule: RNA assay | justification: The study used Affymetrix GeneChip microarray transcription profiling on human samples (tumor RNA), so it qualifies as human microarray expression profiling.","No | evidence: Title: Transcription profiling of human advanced bladder cancer to predict response and survival following chemotherapy in patients; Description: study concerns cisplatin-containing chemotherapy in transitional cell carcinoma of the urothelium (bladder cancer). | justification: The dataset concerns bladder cancer, not amyotrophic lateral sclerosis or frontotemporal dementia (ALS-FTD).","No | evidence: Description and Title specify tumor material from bladder cancer patients; Organism: Homo sapiens but Organism part not found; Experiment Overall Design: Tumors from 30 patients. | justification: Samples are bladder tumor tissue, not human brain/CNS tissue.","No | evidence: Experiment Overall Design: Tumors from 30 patients used in the study; Description: tumor material from patients. | justification: Samples are patient tumor tissues (ex vivo clinical samples), not patient-derived in vitro cell lines or experimental disease models.","No | evidence: Description: Affymetrix profiling of tumors from 30 patients, analysis identifies genes correlating with survival/response; Experimental Designs: unknown_experiment_design_type; no controls reported. | justification: The study is an observational prognostic/response cohort (correlating gene expression with survival/response) and does not include a case vs. healthy control group.","Yes | evidence: Title and Description indicate bladder cancer tumor tissue (urothelial carcinoma), not brain tissue. | justification: The sampled organ (bladder) is not a CNS region and is not affected by ALS-FTD neurodegeneration, so tissues are irrelevant to ALS-FTD brain regions.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology used is microarray expression profiling (Affymetrix), which is compatible with the inclusion criteria (not RNA-seq or proteomics).","justification: Exclude. Although this is human microarray expression profiling, the dataset studies bladder (urothelial) cancer tumor tissue, not ALS-FTD, and does not involve human CNS regions relevant to ALS-FTD. Additionally, the design is a prognostic cohort without a case/control comparison for neurodegenerative disease. Therefore it fails disease and tissue inclusion criteria.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-52917,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"Yes | evidence: Title and Description state miRNA profiles obtained using a total of 53 Affymetrix miRNA 3.0 arrays; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The study used Affymetrix miRNA 3.0 microarrays to profile non-coding RNAs (miRNAs) from human samples, i.e., microarray expression profiling of human RNA.","Yes | evidence: Description repeatedly refers to amyotrophic lateral sclerosis (ALS) — sporadic ALS (sALS), familial ALS (fALS), and asymptomatic ALS mutation carriers. | justification: The dataset specifically studies ALS patients and mutation carriers; although FTD is not mentioned, ALS is within the ALS-FTD disease spectrum of interest.","No | evidence: Description: 'We obtained expression profiles of miRNAs ... in the serum of sporadic ALS patients (sALS), familial ALS cases (fALS), asymptomatic mutation carriers and healthy controls.' Organism part: Not found. | justification: Samples are serum (blood-derived), not brain or other CNS tissue.","No | evidence: Description indicates serum samples from patients, mutation carriers and healthy controls; no mention of cell lines or disease models. | justification: The study uses clinical patient serum samples rather than patient-derived in vitro cell lines or experimental disease models.","Yes | evidence: Description: serum ncRNA profiles of sporadic and familial ALS patients as well as asymptomatic ALS mutation carriers were compared to age and gender matched healthy controls; group sizes provided (e.g., 18 sALS vs 16 controls). | justification: The study compares disease groups against matched healthy control groups, i.e., a case/control design.",No | evidence: Samples are serum; no brain regions are sampled or reported. | justification: The dataset does not involve any brain region sampling (neither relevant nor irrelevant regions).,No | evidence: Technology listed as 'Array assay' and description specifies Affymetrix miRNA 3.0 arrays. | justification: The assay is microarray-based and therefore compatible with microarray expression profiling inclusion criterion.,"justification: Although the dataset is human and uses microarray profiling and pertains to ALS with a case/control design, it uses serum (biofluid) rather than CNS/brain tissue. Inclusion criterion #3 requires CNS tissue relevant to ALS-FTD; absence of CNS samples leads to exclusion.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-59128,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Description: 'Microarrays were used to assess the transcriptome...'. | justification: Dataset uses microarray-based transcription profiling of human RNA samples.,"No | evidence: Title and description discuss airway epithelial basal cell response to injury; Experimental Factors and Source Characteristics list no disease; Disease: Not found. | justification: The study focuses on airway epithelial injury/repair and contains no mention of ALS, FTD, or related neurodegenerative disease.","No | evidence: Cell type: differentiated airway epithelial cells (dAEC), primary airway epithelial cells (AEC); samples obtained from donated lungs. | justification: Samples are airway epithelial cells from lung tissue, not brain or CNS tissue.","Yes | evidence: Description: 'Airway epithelial cells were obtained from donated lungs and grown in submersion culture...'; Experimental Factors include culture condition, injury duration; cells subjected to in vitro mechanical injury and cyclic stretch. | justification: The dataset is derived from primary cells cultured and experimentally treated in vitro (patient-derived cell cultures), i.e., not direct patient tissue samples.","No | evidence: Experimental Factors: injury type, cell line id, culture condition, cell type, injury duration; Experimental Designs: Not found; Disease state/staging: Not found. | justification: The design compares in vitro treatment conditions (injury vs sham) across cultured cells rather than a clinical case versus control cohort of patients.",Yes | evidence: Organism part: lung/airway epithelial cells (AEC/dAEC); no brain region sampled. | justification: No CNS/brain regions are sampled; airway epithelium is not a region affected by ALS-FTD neurodegeneration.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; 'Microarrays were used to assess the transcriptome.' | justification: The technology is microarray transcription profiling, which is compatible with inclusion (not RNA-seq or proteomics).","justification: Exclude: although the dataset is human microarray expression profiling, it does not pertain to ALS-FTD, does not sample CNS/brain tissue, uses patient-derived cells cultured and experimentally injured in vitro, and lacks a clinical case/control design relevant to ALS-FTD studies.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-60082,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,"No | evidence: Study title/description: patient-derived MPNST orthoxenograft models; Assays and Data: Technology: Array assay; Samples: Organism: nude mouse, Homo sapiens. | justification: Although expression profiling was performed using arrays (microarray), the samples are orthoxenografts (human tumors grown in mice) and include mouse-derived material; this is not a straightforward human clinical tissue microarray dataset.","No | evidence: Title/Description: Malignant peripheral nerve sheath tumor (MPNST) is the focus; NF1-associated and sporadic MPNSTs are discussed. | justification: The dataset pertains to MPNST (a peripheral nerve tumor), not amyotrophic lateral sclerosis or frontotemporal dementia (ALS-FTD).","No | evidence: Description: Primary MPNSTs were implanted in the sciatic nerve of nude mice; Organism parts not listed as brain/CNS; disease relates to peripheral nerve tumors. | justification: Samples come from peripheral nerve tumors / xenografts (sciatic nerve implantation), not human brain or CNS tissues relevant to ALS-FTD.","Yes | evidence: Description: Five patient-derived MPNST orthoxenograft models were generated; primary tumors implanted in mice and passages 1 and 4 profiled. | justification: This is a patient-derived in vivo disease model (orthoxenografts in mice), which meets the exclusion criterion for non-clinical/model samples.","No | evidence: Samples/Experimental Designs: 'Not found' for experimental design; Experimental Factors list sample type, nf1-associated, passage, original tumor; no explicit case/control comparison reported. | justification: No documented case versus control clinical study design; dataset compares tumors and xenograft passages rather than clinical cases vs matched controls.","Yes | evidence: Description: tumors implanted in sciatic nerve (peripheral nerve); no brain regions sampled. | justification: The sampled tissue (MPNST/peripheral nerve xenografts) is not a brain/CNS region affected by ALS-FTD, so it is irrelevant to ALS-FTD neurodegeneration.",No | evidence: Assays and Data: Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology used is microarray expression profiling (compatible); there is no RNA-seq or proteomics-only platform reported.,"justification: Exclude. The dataset studies MPNST orthoxenograft models (peripheral nerve tumors) rather than ALS-FTD, uses patient-derived in vivo xenograft models (non-clinical), and does not contain human CNS tissue or a clinical case/control design. Although microarray technology was used, multiple exclusion criteria (disease mismatch, model system, non-CNS tissue, lack of case/control) disqualify it.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-67527,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study used human samples and array-based transcription profiling (microarray) of RNA from human fibroblasts.,"No | evidence: Title/Design: comparison between fibroblasts of control and SPOAN affected patients; Disease listed: SPOAN (spastic paraplegia, optic atrophy, and neuropathy) syndrome. | justification: The dataset concerns SPOAN syndrome, not amyotrophic lateral sclerosis–frontotemporal dementia (ALS-FTD).","No | evidence: Source Characteristics: Organism part: Skin fibroblast; Cell type: Healthy, SPOAN syndrome (fibroblast). | justification: Samples are skin-derived fibroblasts, not human brain or CNS tissue.","Yes | evidence: Source Characteristics: Organism part: Skin fibroblast; Experimental Factors: cell type; Title/Description: fibroblast samples of 8 samples (4 SPOAN patients, 4 healthy controls). | justification: The dataset uses patient-derived primary fibroblast cell cultures (in vitro patient-derived cells), which meet the exclusion criterion for in vitro cell lines/models.",Yes | evidence: Description: Fibroblast samples of 8 samples were analyzed: 4 SPOAN affected patients and 4 healthy controls. | justification: The study compares affected patients versus healthy controls (case/control design).,"Yes | evidence: Organism part: Skin fibroblast; no CNS/brain regions reported. | justification: Samples are non-CNS (skin fibroblasts), so they do not represent brain regions relevant to ALS-FTD neurodegeneration.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is array-based transcription profiling (microarray), which is compatible with inclusion (not RNA-seq or proteomics).","justification: Although the dataset is human and uses microarray expression profiling with a case/control design, it does not pertain to ALS-FTD and uses patient-derived skin fibroblasts (in vitro), not CNS tissue. It therefore fails key inclusion criteria (target disease and relevant CNS tissue) and meets exclusion criterion for patient-derived in vitro cell lines.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-68240,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The experiment used microarray transcription profiling on human-derived samples (hiPSC-derived motor neurons).,"Yes | evidence: Title: 'hiPSC-derived motor neurons: sporadic ALS patients vs. controls'; Experimental Factors: disease state includes ALS. | justification: The contrasted groups are sporadic ALS patients versus controls, so the study pertains to ALS.","No | evidence: Organism part: Not found; Sample descriptors: 'hiPSC-derived motor neurons', 'Fibroblasts from peripheral nerve', 'Cell line: HEK 293'. | justification: Samples are in vitro differentiated motor neurons derived from patient fibroblasts (cell culture), not primary human CNS/brain tissue.","Yes | evidence: Title and sample descriptors: 'hiPSC-derived motor neurons'; 'Fibroblasts from peripheral nerve'; 'Cell line: HEK 293'. | justification: The dataset uses patient-derived induced pluripotent stem cell (hiPSC) cultures (in vitro cell models) rather than patient tissue, matching the exclusion criterion for in vitro cell lines/disease models.","Yes | evidence: Description: 'Two-condition experiment, ALS patients motor neurons vs. controls. Biological replicates: 3 ALS replicates, 3 control replicates.' | justification: The study directly compares ALS versus control groups with biological replicates (case/control design).",No | evidence: Organism part: Not found; samples are cultured cells (hiPSC-derived motor neurons) rather than specific brain regions. | justification: No brain regions are reported; the dataset does not sample brain regions that could be evaluated as relevant or irrelevant to ALS-FTD.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The platform is microarray-based, which is compatible with the inclusion requirement (not RNA-seq or proteomics).","justification: Although the dataset is human, microarray-based, and directly compares ALS patients to controls, it uses patient-derived hiPSC motor neurons/in vitro cell models rather than primary human CNS tissue from relevant brain regions. This violates exclusion criterion 4 (in vitro cell lines/disease models) and inclusion criterion 3 (samples must be CNS regions relevant to ALS-FTD). Therefore it should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-GEOD-7423,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: Dataset uses human RNA measured by microarray (transcription profiling by array).,"No | evidence: Title and description focus on hereditary motor and sensory neuropathies (HMSN1A, HMSN-LOM) and CCFDN; no mention of ALS or FTD. | justification: The study targets peripheral demyelinating neuropathies, not amyotrophic lateral sclerosis or frontotemporal dementia.","No | evidence: Description: 'We analyzed human Schwann cell lines' (Schwann cells are peripheral glia). Organism part not listed as CNS. | justification: Samples are Schwann cell lines representing peripheral nervous system, not human brain/CNS tissue.","Yes | evidence: Description: 'We analyzed human Schwann cell lines from three normal subjects, one HMSN-LOM patient, two HMSN-1A patients and two CCFDN patients.' | justification: The dataset is derived from patient-derived in vitro cell lines (Schwann cell lines), which meets the exclusion criterion for non-clinical in vitro models.",No | evidence: Experimental design: two-color arrays comparing all samples (Cy3) to a common reference pool (Cy5); groups include various patient-derived cell lines and normals but design is not described as a case/control study. | justification: The study compares cell-line samples to a pooled reference rather than a conventional case vs matched control clinical study design.,Yes | evidence: Samples are Schwann cell lines (peripheral nervous system). ALS-FTD primarily affects CNS motor neurons and frontal/temporal cortex. | justification: Tissue source is peripheral (Schwann cells) and thus not from brain/CNS regions significantly affected by ALS-FTD.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray-based expression profiling, which is compatible with inclusion (if other criteria were met).","justification: Exclude. Although the dataset is human microarray expression data, it studies peripheral Schwann cell lines from patients with hereditary demyelinating neuropathies (HMSN, CCFDN), not ALS-FTD. It uses patient-derived in vitro cell lines (exclusion criterion 4), samples are peripheral rather than CNS (criterion 3/6), and the design is not a conventional case/control clinical tissue study (criterion 5).",No,No,False,,,,,,,,,
als-ftd-screened_E-MEXP-2280,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens; Assay by Molecule: RNA assay. | justification: The study uses human post-mortem tissue and genome-wide expression profiling performed with microarray (array) technology.,"No | evidence: Description: samples from patients with AD, PSP, PiD and FTD (5 FTD patients) — no mention of ALS or of the ALS-FTD spectrum; title and description emphasize tauopathies. | justification: Although FTD cases are included, the study focuses on tauopathies and does not include ALS cases or explicitly address the ALS-FTD spectrum (e.g., TDP-43/ALS-related FTD). Therefore it does not pertain to ALS-FTD as required.","Yes | evidence: Organism part: medial temporal lobe; Description: snap frozen post-mortem tissue from the medial temporal lobe. | justification: Samples are human post-mortem brain (medial temporal lobe), so this is human CNS tissue.",No | evidence: Description and sample attributes indicate snap-frozen post-mortem brain tissue; Cell type/line: Not found. | justification: The dataset uses primary post-mortem tissue rather than patient-derived in vitro cell lines or experimental disease models.,"Yes | evidence: Description: 5 AD, 5 PSP, 5 PiD, 5 FTD patients and 5 control subjects; results compared to control individuals; Experimental Factor: disease. | justification: The study includes disease groups and matched control subjects and reports differential expression versus controls, i.e., a case versus control design.","Yes | evidence: Organism part: medial temporal lobe. | justification: ALS-FTD is primarily associated with frontal cortex, anterior temporal regions and motor cortex; the medial temporal lobe is more characteristic of AD pathology and is not a primary region affected in ALS-FTD, so the sampled region is not optimally relevant to ALS-FTD neurodegeneration.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray expression profiling, which is compatible with the inclusion criteria (not RNA-seq or proteomics).","justification: Exclude. Although this is a human post-mortem microarray study with a case/control design and includes FTD cases, it does not address ALS-FTD (no ALS cases or explicit ALS-FTD spectrum) and samples the medial temporal lobe (region more relevant to AD than to ALS-FTD). These fail the disease-target and CNS-region inclusion criteria.",No,No,True,,,,,,,,,
als-ftd-screened_E-MEXP-3260,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens; Assay by Molecule: RNA assay. | justification: Human samples and transcription profiling performed on microarray (array assay) targeting RNA expression.,Yes | evidence: Title and Description reference Amyotrophic Lateral Sclerosis; Disease labels in samples: 'amyotrophic lateral sclerosis'. | justification: Dataset concerns ALS (the ALS component of the ALS-FTD spectrum). No FTD cases are indicated.,"No | evidence: Organism part: muscle; Description: skeletal muscle biopsies from healthy or ALS patients. | justification: All samples are skeletal muscle, not brain/CNS tissue.","No | evidence: Description and sample metadata indicate human biopsies; 'Cell type/line: Not found'. | justification: Samples are patient tissue biopsies, not patient-derived in vitro cell lines or disease models.","Yes | evidence: Experimental Designs include disease_state_design; Disease_state: normal, amyotrophic lateral sclerosis. | justification: Study compares ALS patient samples to healthy controls (case/control design).","Yes | evidence: Organism part: muscle (non-CNS). | justification: Samples are from skeletal muscle, which is not a CNS brain region affected by ALS-FTD per inclusion criteria.",No | evidence: Technology: Array assay; Study type: transcription profiling by array. | justification: The technology is microarray-based expression profiling (compatible). No RNA-seq or proteomics reported.,"justification: Although the dataset is human, microarray-based, and case/control for ALS, it uses skeletal muscle biopsies rather than human CNS/brain regions relevant to ALS-FTD. Therefore it fails the requirement for CNS tissue and should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-1925,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens; Assay by Molecule: RNA assay. | justification: The experiment uses array-based transcription profiling on human (Homo sapiens) RNA samples.,"Yes | evidence: Disease: ... amyotrophic lateral sclerosis; clinical information: C9ORF72 amyotrophic lateral sclerosis. | justification: The study compares controls and patients with amyotrophic lateral sclerosis carrying the C9ORF72 expansion, which is part of the ALS-FTD spectrum (C9ORF72 mutations are linked to both ALS and FTD).","Yes | evidence: Organism part: motor cortex; Description: RNA samples collected from post-mortem motor cortex. | justification: Samples are post-mortem human motor cortex tissue, a CNS region.","No | evidence: Description: post-mortem motor cortex from healthy control patients and amyotrophic lateral sclerosis patients; Sample characteristics show organ/tissue, no cell line or in vitro cell attributes. | justification: Samples are patient post-mortem brain tissue rather than patient-derived in vitro cell lines or disease models. (Although 'In vitro design' is listed among experimental designs, sample metadata indicate tissue from post-mortem cortex.)","Yes | evidence: Experimental Factors: disease; Source Characteristics: Disease: normal, amyotrophic lateral sclerosis; Description: compare ... healthy control patients and amyotrophic lateral sclerosis patients. | justification: The study compares disease (ALS) versus normal control samples, consistent with a case/control design.",No | evidence: Organism part: motor cortex; Description: post-mortem motor cortex. | justification: Motor cortex is a CNS region directly relevant to ALS pathology and thus relevant to ALS-FTD neurodegeneration.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The assay is array-based transcription profiling (microarray), which is compatible with the inclusion criteria; no RNA-seq or proteomics reported.","justification: This dataset meets inclusion criteria: human microarray expression profiling of post-mortem motor cortex from ALS patients (C9ORF72) and controls, with a case/control design. It does not use patient-derived cell lines or incompatible technologies and samples a CNS region relevant to ALS, so it should be considered for inclusion.",Yes,Yes,True,,,,,,,,,
als-ftd-screened_E-MTAB-1926,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens; Assay by Molecule: RNA assay. | justification: Human RNA expression was measured using microarray (array assay) on human samples.,"Yes | evidence: Sample disease annotations: SOD1 mutant amyotrophic lateral sclerosis, C9ORF72 amyotrophic lateral sclerosis, normal. | justification: The study includes ALS patient samples (including C9ORF72 and SOD1 mutation carriers), which are part of the ALS–FTD spectrum.","No | evidence: Sample attribute: Cell type: fibroblast; Organism part: Not found. | justification: Samples are patient-derived fibroblasts (non-CNS tissue), not brain or CNS tissue.","Yes | evidence: Experimental Designs include in_vitro_design; Sample cell type listed as fibroblast (patient-derived). | justification: The dataset comprises patient-derived fibroblasts analyzed in vitro, i.e., non-tissue cell samples/models.",Yes | evidence: Description: compares RNA from fibroblasts from healthy control patients and ALS patients; Experimental Factor: disease (normal vs ALS variants). | justification: Study compares disease groups to healthy controls (case/control design).,Yes | evidence: Sample cell type: fibroblast; no organism part/brain region specified. | justification: No brain/CNS regions were sampled; fibroblasts are non-neural and thus not relevant to regional CNS neurodegeneration in ALS-FTD.,No | evidence: Technology: Array assay; Study type: transcription profiling by array. | justification: The experiment used microarray technology (compatible).,"justification: Although this is a human microarray study of ALS patient-derived samples (case/control), it uses patient fibroblasts (in vitro non-CNS cells) rather than human CNS tissue. Inclusion criteria require CNS tissue from regions relevant to ALS-FTD and exclusion criterion disallows patient-derived in vitro cell lines. Therefore this dataset does not meet the tissue/CNS requirement and should be excluded.",No,No,False,,,,,,,,,
als-ftd-screened_E-MTAB-1927,als-ftd-screened,ALS-FTD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens; Assay by Molecule: RNA assay. | justification: Dataset uses human samples and microarray (array) transcription profiling of RNA.,"Yes | evidence: Experimental Factors > Disease: C9ORF72 amyotrophic lateral sclerosis, SOD1 D90A amyotrophic lateral sclerosis, normal; Title references C9ORF72 and SOD1 ALS mutations. | justification: Dataset examines ALS-related mutations (C9ORF72 and SOD1); C9ORF72 is associated with ALS and FTD spectrum.",No | evidence: Cell type: neuron differentiated from induced pluripotent stem cell; Organism part: Not found. | justification: Samples are iPSC-derived neurons (in vitro) rather than primary human CNS/brain tissue.,"Yes | evidence: Description: compare RNA samples from induced pluripotent stem cells differentiated into neurons carrying SOD1 and C9ORF72 mutations; Sample attribute: Cell type: neuron differentiated from induced pluripotent stem cell. | justification: Study uses patient-derived (or mutation-carrier) iPSC-derived neuronal models, i.e., in vitro disease models.","Yes | evidence: Experimental Designs: disease_state_design; Experimental Factors: disease with levels including mutant (C9ORF72, SOD1 D90A) and normal; Description notes comparison to controls. | justification: Study compares mutant iPSC-derived neurons to control (non-mutant) iPSC-derived neurons (case vs control groups).","No | evidence: Organism part: Not found; samples are specified as iPSC-derived neurons, no brain region sampling reported. | justification: No anatomical brain regions are sampled, so there are no irrelevant brain regions involved.",No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is microarray-based transcription profiling (compatible); no RNA-seq or proteomics reported.,"justification: Although the dataset is human, ALS-related, and uses microarray expression profiling with case/control comparisons, it uses iPSC-derived neuronal in vitro models rather than primary human CNS/brain tissue. Per exclusion criterion 4 (patient-derived in vitro cell lines/disease models) and requirement for CNS tissue sampling, this dataset should be excluded.",No,No,False,,,,,,,,,
